title,confidence_score,politics_classification,video_id,channel_id,published_at,time_delta
Militärsprecher in Baku reagiert auf EU-Aufruf zu Sanktionen,0.8597815036773682,1,KO0s86iHmMg,UC1lSJPfMswLZcpyfzmkX5HA,2023-09-25 06:21:58+00:00,-1
Baerbock verteidigt Diktator-Aussage über Xi Jinping,0.8250265121459961,1,VAUI8KS2mZI,UC1lSJPfMswLZcpyfzmkX5HA,2023-09-22 10:52:17+00:00,-1
Byzantinisches Bauwerk in Istanbul: das Milion,0.1647851169109344,0,ukZ9KUuqMfM,UC1lSJPfMswLZcpyfzmkX5HA,2023-09-23 10:06:29+00:00,-1
Polizeieinsatz: Unfall oder versuchter Mord?,0.0717211216688156,0,oaf8kOOct0A,UC1lSJPfMswLZcpyfzmkX5HA,2023-09-22 17:30:45+00:00,-1
Armenier verlassen freiwillig Dörfer in Karabach,0.1371275186538696,0,A0OrZXg8yY0,UC1lSJPfMswLZcpyfzmkX5HA,2023-09-26 13:41:27+00:00,-1
Volleyball auf dem zweithöchsten Staudamm von Türkiye,0.0239963103085756,0,TbJ7TJ0Hl-c,UC1lSJPfMswLZcpyfzmkX5HA,2023-10-02 11:24:36+00:00,-1
Gedenken an Gefallene im Karabach-Krieg,0.0492221154272556,0,dGBeyLAsxeM,UC1lSJPfMswLZcpyfzmkX5HA,2023-09-28 12:45:02+00:00,-1
Erste türkische Kunstflugpilotin Semin Öztürk Şener,0.0091344723477959,0,GHlbtd5bT88,UC1lSJPfMswLZcpyfzmkX5HA,2023-09-14 13:51:02+00:00,-1
Türkischstämmiger Eismacher beeindruckt Österreich,0.1459959000349044,0,oWQAv-ZYvQo,UC1lSJPfMswLZcpyfzmkX5HA,2023-09-12 11:42:54+00:00,-1
„Als hätte das Kind seinen Verstand verloren”,0.3564466536045074,0,efyzdz6u7zk,UC1lSJPfMswLZcpyfzmkX5HA,2023-10-03 14:19:49+00:00,-1
Türkengräber von Hammet und Hasan,0.0307339318096637,0,ZZ_f_MZywC8,UC1lSJPfMswLZcpyfzmkX5HA,2023-09-08 12:34:39+00:00,-1
"Metal, Matsch – und Einlassstopp: »Wir sind seit 65 oder 70 Stunden unterwegs« | DER SPIEGEL",0.8155264854431152,1,WxWH6taOS2I,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-02 13:30:22+00:00,-3
Tödliche Schüsse in Auckland: Schock am Tag der WM-Eröffnung  | DER SPIEGEL,0.5676670074462891,1,LJw9n5geTmc,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-07-20 11:00:16+00:00,-3
AfD in Magdeburg: Europawahlkampf mit Europagegnern | DER SPIEGEL,0.9565125107765198,1,J-nBdNRbGxg,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-07-31 08:10:05+00:00,-3
Militärtreffen in Drewitz: Zwischen Hakenkreuzen und Russlandfreunden | SPIEGEL TV,0.7249676585197449,1,AZTlN5R5jnQ,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-07-21 05:30:05+00:00,-3
Putsch in Niger: »Eine Militärintervention wäre extrem gefährlich« | DER SPIEGEL,0.6249805092811584,1,GOTa1a4Vaq0,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-04 05:30:04+00:00,-3
Straßen und Brücken weggerissen: Tropensturm »Doksuri« verwüstet Peking | DER SPIEGEL,0.8397339582443237,1,FhaN40Q1FPk,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-02 08:00:09+00:00,-3
Nach heftigen Regenfällen in Vermont: Hält der Staudamm? | DER SPIEGEL,0.739234209060669,1,hYduQwGy8Ys,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-07-12 15:00:37+00:00,-3
Gipfel nahe Belarus und Russland: Nato schickt tausend Soldaten nach Litauen | DER SPIEGEL,0.8968400955200195,1,v-RVtNChXhU,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-07-10 14:00:44+00:00,-3
Anreise wegen Starkregen gestoppt: Die Wacken-Party auf dem HSV-Parkplatz | DER SPIEGEL,0.6505782604217529,1,W_Eo1qJMi1I,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-01 12:59:47+00:00,-3
Explosion in Bürogebäude: Handyvideo soll Drohne über Moskau zeigen | DER SPIEGEL,0.813164234161377,1,vgZhZPu-45Q,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-07-24 17:30:07+00:00,-3
Fußball in Russland: »Wir alle brauchen Europa« | DER SPIEGEL,0.5053709149360657,1,7hxQHiev8aE,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-07-07 13:00:10+00:00,-3
Nato-Gipfel in Vilnius: »Russland ist weiterhin eine große Bedrohung für den Westen« | DER SPIEGEL,0.9071889519691468,1,BM8qIp_t4mI,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-07-10 05:30:01+00:00,-3
Feuer vor Ameland: Brennender Frachter bedroht auch deutsches Wattenmeer | DER SPIEGEL,0.5858121514320374,1,TXq5yNcjkcs,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-07-27 10:14:32+00:00,-3
Donald Trump vor Gericht: »Er gibt den Märtyrer« | DER SPIEGEL,0.929552435874939,1,6HVx43LbHrY,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-04 11:30:02+00:00,-3
Letzte Generation blockiert Flughäfen: Der vermasselte Ferienstart | DER SPIEGEL,0.8256600499153137,1,JjQn4rw7cRI,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-07-13 10:07:27+00:00,-3
"Streik in Hollywood: »Wir drohen alle, unseren Lebensunterhalt zu verlieren« | DER SPIEGEL",0.8234348893165588,1,nfJBL5EUdmg,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-07-17 08:00:16+00:00,-3
Dauerniedrigwasser auf dem Rhein: »Früher haben wir immer über die Donau gelästert« | DER SPIEGEL,0.6004226803779602,1,YXm1pxInm5I,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-01 05:30:08+00:00,-3
Livestream: So lief der erste Nato-Gipfeltag | DER SPIEGEL,0.93974769115448,1,Am1UY4miCR0,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-07-11 15:29:59+00:00,-3
Messi Manie in Miami - »Es werden große Dinge geschehen« | DER SPIEGEL,0.915128767490387,1,AWkKAqop4lM,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-07-17 14:00:11+00:00,-3
80 Jahre nach dem »Feuersturm«: Unterwegs mit den Kampfmittelräumern | DER SPIEGEL,0.7037530541419983,1,5Au2dwLkccM,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-07-28 16:30:01+00:00,-3
Regierungsflieger mit Annalena Baerbock erneut liegen geblieben: Pannen-Flug Teil 2 | DER SPIEGEL,0.9936240315437316,1,VMSO_uJ_cuA,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-15 08:39:52+00:00,-2
Ukrainekrieg: Vater und Sohn kämpfen Seite an Seite in einer Einheit | DER SPIEGEL,0.8200375437736511,1,fJICPr28iIU,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-21 20:00:12+00:00,-2
"Ukrainischer Nationalfeiertag: Panzer kaputt, Hoffnung intakt | DER SPIEGEL",0.9816655516624452,1,IuQzHkE5bkQ,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-25 11:00:12+00:00,-2
"Großfeuer in Johannesburg: »Sie starben, weil einige der Ausgänge verschlossen waren« | DER SPIEGEL",0.5240293741226196,1,DZ3O2AT9mCM,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-09-01 12:45:00+00:00,-2
Wir drehen eine Runde - Jeep Avenger: Goldene Mitte | DER SPIEGEL,0.7949426770210266,1,mdEZ4-DcSNs,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-19 13:00:37+00:00,-2
Kampf gegen die Asiatische Tigermücke: »Wir werden sie niemals komplett wegbekommen« | DER SPIEGEL,0.6185500621795654,1,T4TMZz4_UkI,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-09-04 10:00:17+00:00,-2
Trump-Auftritt vor Gericht: »Es ist ein unglaublicher Vorgang« | DER SPIEGEL,0.9488344192504884,1,zylDu20CgX8,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-25 12:45:03+00:00,-2
Berggondel-Drama in Pakistan: »Sie sollen uns alle so schnell wie möglich retten« | DER SPIEGEL,0.793985903263092,1,LR5lv30-rbk,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-23 06:00:06+00:00,-2
SPIEGEL-Reporter in der Nähe der ukrainischen Südfront: »Tausend Kilometer Minen« | DER SPIEGEL,0.9181873202323914,1,fJmnO8mkHxs,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-27 19:00:25+00:00,-2
Bedrohungen an Finnlands Ostseegrenze: »Wir müssen uns vorbereiten« | DER SPIEGEL,0.8900077939033508,1,eCQLROOuIcE,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-25 06:30:11+00:00,-2
Livestream: Gelingt die Landung der indischen Mondmission? | DER SPIEGEL,0.9400236010551452,1,cZ6aXpfects,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-23 12:59:51+00:00,-2
Einleitung von Fukushima-Kühlwasser: »Ich bin dafür« – »Die Fischer tun mir leid« | DER SPIEGEL,0.972178041934967,1,C9V-K9BGHJI,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-24 17:00:06+00:00,-2
Regenstimulation durch Chemikalien: Diese Wolken über Mexiko werden jetzt geimpft | DER SPIEGEL,0.8810020089149475,1,3sbldKvqwU8,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-28 12:30:05+00:00,-2
Schnelles Geld in der Krise: Boom der Pfandleihhäuser (SPIEGEL TV für ARTE Re:),0.6648667454719543,1,YkJq0wtIPyw,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-20 06:00:25+00:00,-2
E-Scooter-Verbot in Paris: Es hat sich ausgerollert | DER SPIEGEL,0.7420480251312256,1,0RJWjNfc-_o,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-09-01 10:45:00+00:00,-2
Gerhart Baum (FDP) kritisiert im SPIEGEL-Talk den Führungsstil von Kanzler Scholz und warnt vor AfD,0.984001636505127,1,0X_a4pygSw4,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-23 17:00:07+00:00,-2
Livestream: So will die Bundesregierung Einbürgerungen beschleunigen | DER SPIEGEL,0.9672250151634216,1,Jf_WrGaPbtE,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-23 11:06:15+00:00,-2
Livestream: Das sagt Hubert Aiwanger beim Gillamoos | DER SPIEGEL,0.9737696051597596,1,RqzgkSyimRM,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-09-04 10:18:11+00:00,-2
"Schiffstau am Kanal: Oh, wie trocken ist Panama | DER SPIEGEL",0.8236123323440552,1,MiPkE4iPfGI,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-23 15:30:09+00:00,-2
Ecowas-Ultimatum abgelaufen: Zehntausende feiern Putschisten in Niger | DER SPIEGEL,0.9785696864128112,1,nxJXbh5a-S0,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-08-07 10:57:09+00:00,-2
Flut in Libyen: »Es gibt größere Verluste als in einem Krieg« | DER SPIEGEL,0.6423764228820801,1,HCOeE2mvaEg,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-09-14 13:24:59+00:00,-1
Kevin McCarthy abgewählt: Putsch in den Stillstand | DER SPIEGEL,0.9752018451690674,1,H8vnf1bW49M,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-10-04 15:30:03+00:00,-1
"Rolling Stones - Exklusivinterview: »Es ist, als hätte ich mir meinen Job erträumt« | DER SPIEGEL",0.5679365992546082,1,0tFPO41y08U,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-10-02 15:30:00+00:00,-1
Putin trifft Kim am Weltraumbahnhof: Der 40-Sekunden-Handschlag | DER SPIEGEL,0.8952024579048157,1,aFnG1MH4vU8,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-09-13 14:30:01+00:00,-1
Abreise von Nordkoreas Diktator: »Putin hat Kim wirklich den roten Teppich ausgerollt« | DER SPIEGEL,0.9099870324134828,1,cmS_dFGr424,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-09-18 07:46:17+00:00,-1
DFB-Krise: Kann Julian Nagelsmann Nationaltrainer? Lena Cassel und Béla Réthy im Talk,0.6559973955154419,1,ciwWrBoNyMI,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-09-14 18:00:15+00:00,-1
Türkische Regierung spricht von »Terror«: Anschlag im Herzen der Hauptstadt | DER SPIEGEL,0.7322090268135071,1,B4A3Cf0Ejvk,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-10-02 08:45:00+00:00,-1
"Ukraine-Krieg: »Wir werden Bachmut, Donezk und die Krim einnehmen« | DER SPIEGEL",0.9917882084846495,1,Q8DQg14t_Gk,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-09-25 07:39:49+00:00,-1
So streiten sich Bundeskanzler Olaf Scholz und CDU-Chef Friedrich Merz im Bundestag | DER SPIEGEL,0.9711974859237672,1,oGNP4nwp4Fg,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-09-07 07:30:01+00:00,-1
"Grünen-Landwirtschaftsminister: Sind Sie ein Verbotsminister, Herr Özdemir?",0.9568564891815186,1,1U6drKu_ipY,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-09-07 19:00:09+00:00,-1
Der Absturz-Minister: Urteil gegen Günther Krause | SPIEGEL TV,0.9938310384750366,1,j6gbvvc04EY,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-10-04 06:00:25+00:00,-1
Illegale Migration in Bayern: So läuft die Jagd auf Schleuser | DER SPIEGEL,0.581303060054779,1,IQKFQLTgL3Y,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-10-04 10:30:11+00:00,-1
Selenskyj vor den Vereinten Nationen: »Alle zehn Jahre fängt Russland einen neuen Krieg an«,0.8242675065994263,1,t3penYXYCP8,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-09-20 08:03:09+00:00,-1
Manöver »Northern Coasts«: Wie die Nato sich im Baltikum für einen Überfall wappnet | DER SPIEGEL,0.7613611221313477,1,kevxk8na05g,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-09-21 07:57:04+00:00,-1
"Oberbürgermeisterwahl in Nordhausen: »Wir sind überglücklich, dass die AfD hier verschissen hat«",0.9784052968025208,1,mOQdKPhlq3Y,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-09-25 09:14:50+00:00,-1
"Windkraft: »Man braucht ungefähr 150 Genehmigungen, um eine Anlage aufzustellen« | DER SPIEGEL",0.842215359210968,1,Gq64bce__J8,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-09-16 16:15:00+00:00,-1
Söder kocht Gulasch und Aiwanger macht Stimmung | SPIEGEL TV,0.9927108883857728,1,vzep5ctVA_I,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-10-03 06:00:30+00:00,-1
Ukraine: Gibt es eine Strategie für Frieden? Wolfgang Ischinger und Egon Ramms im SPIEGEL-Talk,0.8746137022972107,1,EK9mYwQrFSU,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-10-05 17:15:08+00:00,-1
Livestream: Das sagt Ursula von der Leyen zur Lage der EU | DER SPIEGEL,0.996271014213562,1,JCbwKGtT0RU,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-09-13 08:23:17+00:00,-1
US-Politiker von Probealarm überrascht: »Bist du fertig? Nein!« | DER SPIEGEL,0.9932156205177308,1,uy9dElLoTnM,UC1w6pNGiiLdZgyNpXUnA4Zw,2023-10-06 15:30:14+00:00,-1
6 Challenger werden innerhalb von 45 Sekunden aus einem Autohaus gestohlen!,0.0409606508910656,0,TgpBAwVMW0g,UC2n9cj1SR8lXPnNjmFl2BBw,2023-07-09 15:55:05+00:00,-3
China Index vor 3800 Punkte Anstieg! (Wenn das passiert),0.545769989490509,1,56nsRIQ3i0k,UC3AdN1bEmEonuSwXNS8LixQ,2023-07-07 13:49:22+00:00,-3
Verbietet die EU günstigen Aktienhandel? (Payment for Order Flow),0.5267079472541809,1,6Mi8Gp4DrXw,UC3AdN1bEmEonuSwXNS8LixQ,2023-07-26 16:30:02+00:00,-3
Habeck’s Gas Deal kurz vor scheitern! LNG Pipeline droht das aus! (Gas Analyse),0.7226738333702087,1,TC3fCt2A4r8,UC3AdN1bEmEonuSwXNS8LixQ,2023-07-24 17:00:29+00:00,-3
HKCM 200.000 Abonnenten Special! MEGA Rabattcode als Geschenk an die Community!,0.5268296599388123,1,T0NI78jWgEc,UC3AdN1bEmEonuSwXNS8LixQ,2023-07-27 17:00:15+00:00,-3
Dieser Wert kann 181% steigen! Und Ihr kennt ihn alle!,0.5794004201889038,1,9tuaAD5RTPc,UC3AdN1bEmEonuSwXNS8LixQ,2023-07-31 17:00:09+00:00,-3
Gold/Silber/Platin/Palladium - Kommt noch der Abverkauf in 2023?!,0.5438324809074402,1,G1om7OWuLBs,UC3AdN1bEmEonuSwXNS8LixQ,2023-07-30 08:30:06+00:00,-3
Das ist Krieg gegen die eigene Bevölkerung! Energieexperte Manfred Haferburg im Interview,0.9702116847038268,1,QMN38arOYig,UC3AdN1bEmEonuSwXNS8LixQ,2023-07-09 08:30:07+00:00,-3
Dieser Index wird alle anderen schlagen! Hang Seng Analyse!,0.5009765625,1,6rFYrL-jWIQ,UC3AdN1bEmEonuSwXNS8LixQ,2023-08-01 16:35:00+00:00,-3
Russland stoppt Getreideabkommen - Weizenknappheit wird zur Gefahr!,0.9371029734611512,1,NsdscsdRwn8,UC3AdN1bEmEonuSwXNS8LixQ,2023-07-18 16:45:00+00:00,-3
Windräder sind für ein Industrieland ungeeignet! Prof. Dr. Lüdecke im Interview,0.1305069029331207,0,aFHlR1MR3Io,UC3AdN1bEmEonuSwXNS8LixQ,2023-07-23 16:36:43+00:00,-3
Dieser Agrar Rohstoff steht vor einer 60% Korrektur!,0.0536755062639713,0,ZIMQXqGTaXs,UC3AdN1bEmEonuSwXNS8LixQ,2023-07-17 17:15:01+00:00,-3
Wann ist die Rally zu Ende?,0.4072155356407165,0,AL6B7VaCGjI,UC3AdN1bEmEonuSwXNS8LixQ,2023-07-21 17:01:10+00:00,-3
Dem Markt droht ein großer Schock! Unsere Ölpreisprognose!,0.0519280396401882,0,aacknllCSag,UC3AdN1bEmEonuSwXNS8LixQ,2023-07-12 17:00:01+00:00,-3
Bringt Facebook den Twitter Killer?! (Unsere Meta Analyse),0.1754762679338455,0,xlrRcMtpuls,UC3AdN1bEmEonuSwXNS8LixQ,2023-07-10 17:00:30+00:00,-3
Diese 2 unbeliebten deutschen Titel sollten Sie JETZT im Auge behalten!,0.3598138988018036,0,ORUen0CPFb4,UC3AdN1bEmEonuSwXNS8LixQ,2023-08-02 16:43:00+00:00,-3
Es bleibt weiter hoch volatil! Krieg und Missernten treiben die Preise!,0.4002217948436737,0,RjOYmToeu_U,UC3AdN1bEmEonuSwXNS8LixQ,2023-08-04 15:00:03+00:00,-3
BITCOIN/ETHEREUM/COINBASE - Ende der Kryptoindustrie in den USA!,0.2476233839988708,0,cjPVfoyZnN4,UC3AdN1bEmEonuSwXNS8LixQ,2023-08-06 12:00:26+00:00,-3
Wird DOGE der neue Supercoin für Elon Musks Twitter Plattform X? Unsere Kursanalyse!,0.3442229628562927,0,WQAoGo0ePUA,UC3AdN1bEmEonuSwXNS8LixQ,2023-07-29 09:30:11+00:00,-3
Wann kommt der große Abverkauf?,0.148540586233139,0,OLhcCNj5BcU,UC3AdN1bEmEonuSwXNS8LixQ,2023-07-11 17:00:12+00:00,-3
Bitcoin/Solana: Kommt jetzt die große Gier auf Kryptoinvestments?,0.1634454429149627,0,GRvWvk0UNQw,UC3AdN1bEmEonuSwXNS8LixQ,2023-07-19 17:00:16+00:00,-3
DONALD TRUMP hält Millionen Dollar in Ethereum! Langfristiges Kursziel!,0.9279531240463256,1,Rb0okAQVfbc,UC3AdN1bEmEonuSwXNS8LixQ,2023-08-18 12:45:29+00:00,-2
Freiheit oder Untergang! Dr. Markus Krall im Interview,0.8515520691871643,1,urYJE9HwX10,UC3AdN1bEmEonuSwXNS8LixQ,2023-08-13 09:15:02+00:00,-2
Deflation in China - Bricht das Land zusammen?,0.911495327949524,1,rjAagXX5UQQ,UC3AdN1bEmEonuSwXNS8LixQ,2023-08-29 17:00:36+00:00,-2
Gold/Silber - Wir sind weiterhin SEHR VORSICHTIG in 2023!,0.8374871611595154,1,xB5rL77woVc,UC3AdN1bEmEonuSwXNS8LixQ,2023-08-14 17:00:40+00:00,-2
Putin lacht sich schlapp! Europa kauft Rekordmengen an Flüssiggas aus Russland!,0.5770782828330994,1,_RuviEYVVX4,UC3AdN1bEmEonuSwXNS8LixQ,2023-09-04 17:00:18+00:00,-2
Eine gigantische ABZOCKE mit KRYPTO BETRUG! Interview mit Dr. Marc Maisch,0.5519964098930359,1,dWX8zw4OOUI,UC3AdN1bEmEonuSwXNS8LixQ,2023-08-28 17:00:20+00:00,-2
STELLVERTRETER KRIEG im NIGER! Wer steckt dahinter? Interview mit Jan Willhöft,0.8947204947471619,1,lWJvyoMYTks,UC3AdN1bEmEonuSwXNS8LixQ,2023-08-24 17:00:34+00:00,-2
Dieser Kriegsreporter kennt beide Seiten der Front! Patrik Baab spricht über Ukraine und Russland!,0.8783664107322693,1,3siWiTckv90,UC3AdN1bEmEonuSwXNS8LixQ,2023-08-27 08:30:02+00:00,-2
Deutschland vor dem Totalabsturz? Klartext Interview mit Prof. Dr. Max Otte,0.8040214776992798,1,T_jtyHiJ1q0,UC3AdN1bEmEonuSwXNS8LixQ,2023-08-31 17:00:18+00:00,-2
Diese 2 MEGA KONZERNE werden 30% KORRIGIEREN!,0.4624730348587036,0,WdgaA1y44qk,UC3AdN1bEmEonuSwXNS8LixQ,2023-08-21 17:00:17+00:00,-2
CRASH PROPHETEN liegen TOTAL FALSCH! Wir sehen steigende Kurse!,0.1345483213663101,0,x0siOvTr-Hg,UC3AdN1bEmEonuSwXNS8LixQ,2023-08-23 17:00:41+00:00,-2
"Während alles korrigiert, steht dieser Markt vor Rekordhoch!",0.0685530751943588,0,tz76TWJHH5Y,UC3AdN1bEmEonuSwXNS8LixQ,2023-08-25 13:12:43+00:00,-2
MEGA CRASH in 2024? Eine 50% Korrektur wird definitiv kommen!,0.4895035028457641,0,mNrzt5py6_s,UC3AdN1bEmEonuSwXNS8LixQ,2023-08-07 13:00:37+00:00,-2
Geheimdienst bestätigt! C-Virus stammt gesichert aus Wuhan Labor! Interview mit Prof. Wiesendanger,0.0220007244497537,0,4dRuut-ZDig,UC3AdN1bEmEonuSwXNS8LixQ,2023-08-17 17:00:03+00:00,-2
10 Jahre MEGABOOM jetzt kompletter Immobilien-Stillstand! Philip Hopf spricht Klartext!,0.0010222099954262,0,hUHraE2F6q4,UC3AdN1bEmEonuSwXNS8LixQ,2023-08-20 12:00:28+00:00,-2
DIESE China Aktie hat MEGA Potenzial! Volkswagen steigt ein!,0.3655982613563537,0,ZBk0ch0kWz8,UC3AdN1bEmEonuSwXNS8LixQ,2023-09-05 17:00:17+00:00,-2
Wir shorten JETZT diesen Markt!,0.0036928525660187,0,kIutx04c03Y,UC3AdN1bEmEonuSwXNS8LixQ,2023-08-30 17:00:36+00:00,-2
Elon Musk - Chinesische Wirtschaft wird doppelt so groß wie die der USA!,0.0301145948469638,0,9lA5sfCWqNU,UC3AdN1bEmEonuSwXNS8LixQ,2023-08-15 17:00:05+00:00,-2
Bitcoin/Ethereum - Die Wale sind bereit für kommenden Anstieg!,0.2645483016967773,0,QwFt2-PzuP4,UC3AdN1bEmEonuSwXNS8LixQ,2023-09-01 14:05:12+00:00,-2
Ölpreisschock! Der Ölmarkt wird um 160% ansteigen!,0.2520156800746918,0,hYL271TE2Jg,UC3AdN1bEmEonuSwXNS8LixQ,2023-08-09 17:00:23+00:00,-2
"Transhumanismus, Klimahysterie, weltweiter Machtwechsel! Prof. Dr. Max Otte spricht Klartext!",0.9913390874862672,1,AoTPWqhcnFk,UC3AdN1bEmEonuSwXNS8LixQ,2023-09-10 08:30:07+00:00,-1
Saudis und Russland nehmen Westen in die Zange! Ölpreis auf 10 Monatshoch!,0.8201816082000732,1,uJxwhFeF-kM,UC3AdN1bEmEonuSwXNS8LixQ,2023-09-18 17:54:52+00:00,-1
Deutsche Aktien unter Druck! Wo verkaufen und wo shorten wir?,0.8083131909370422,1,J1Od_Zi2Vlk,UC3AdN1bEmEonuSwXNS8LixQ,2023-09-25 17:00:11+00:00,-1
Russland Sanktionen - So umgeht Putin den Preisdeckel für Öl und wir verlieren dabei!,0.9816654920578004,1,uvsmBMNhs08,UC3AdN1bEmEonuSwXNS8LixQ,2023-09-28 17:00:41+00:00,-1
Über 10% Dividendenrendite möglich!,0.5331543684005737,1,DvtnN1cWwow,UC3AdN1bEmEonuSwXNS8LixQ,2023-09-22 13:26:26+00:00,-1
"Philip Hopf und das Phantom analysieren Märkte ihrer Wahl! Bitcoin, Aktien, Edelmetalle usw.",0.722233235836029,1,IRVQCiKgVwU,UC3AdN1bEmEonuSwXNS8LixQ,2023-10-05 17:44:19+00:00,-1
Gold und Silber Crash - HATTE ER UNRECHT?,0.840095043182373,1,SjvRM7TSW1Q,UC3AdN1bEmEonuSwXNS8LixQ,2023-10-05 14:00:17+00:00,-1
Explodierende Wolfspopulation! Der Wolf wird zur Gefahr für Mensch und Tier!,0.0523760691285133,0,AElVgXHiiqY,UC3AdN1bEmEonuSwXNS8LixQ,2023-09-17 08:30:01+00:00,-1
Krypto Gigant Coinbase - Wird es Zeit für einen neuen Einstieg?,0.1499043554067611,0,lXrRcNp7GG8,UC3AdN1bEmEonuSwXNS8LixQ,2023-10-04 17:00:28+00:00,-1
CHINA startet durch! Wir bereiten uns bei DIESEN Aktien auf Einstiege vor!,0.4047427177429199,0,PtHb_mjrwHU,UC3AdN1bEmEonuSwXNS8LixQ,2023-09-29 16:30:28+00:00,-1
ABSOLUTE REKORDZAHLEN! HKCM 230.000 Abonnenten Special! Philip Hopf verschenkt GELD!,0.1795665025711059,0,etc7uNXcpnE,UC3AdN1bEmEonuSwXNS8LixQ,2023-09-08 12:30:21+00:00,-1
Tesla mit Extrem Dominanz auf dem US Markt! Wann steigen wir ein?,0.161320224404335,0,lhdjrNfbulA,UC3AdN1bEmEonuSwXNS8LixQ,2023-10-03 17:00:33+00:00,-1
"Ohne Infrastruktur, keine Elektrifizierung Deutschlands möglich! Interview mit Prof. Dr. Thess",0.3415824770927429,0,pwyUb920-GU,UC3AdN1bEmEonuSwXNS8LixQ,2023-09-24 10:44:02+00:00,-1
China Crash - Diese Titel stürzen jetzt richtig ab!,0.1320661455392837,0,YbZW8M8hXvQ,UC3AdN1bEmEonuSwXNS8LixQ,2023-10-06 15:29:34+00:00,-1
Die größte Finanz-Blase aller Zeiten! Interview mit Dimitri Speck,0.0386880300939083,0,zgBx5pjlQN4,UC3AdN1bEmEonuSwXNS8LixQ,2023-10-01 09:00:45+00:00,-1
Werden Oktober und November Crash Monate am Finanzmarkt?,0.0229773726314306,0,Gx6jKM9xtRs,UC3AdN1bEmEonuSwXNS8LixQ,2023-09-26 17:28:57+00:00,-1
Von wegen Chinas Untergang! China Werte werden massiv steigen!,0.4035668671131134,0,w-PWNscrhzg,UC3AdN1bEmEonuSwXNS8LixQ,2023-09-11 17:00:38+00:00,-1
Rallye von 10 auf 50! Dieser China Gigant hat 400% Potenzial!,0.2423849105834961,0,o6f8a3v0JDI,UC3AdN1bEmEonuSwXNS8LixQ,2023-09-19 17:29:32+00:00,-1
