,video_id,video_type,ideology_score,populism_score
2099,IoQcQisv1s4,Standard,5.0,0.0
2100,F6bZKnCr22s,Standard,5.0,0.0
2101,G0KCWaT2Ilk,Standard,9.0,9.0
2102,OezOM5tzjJI,Standard,5.0,0.0
2103,_YLZPvamq2I,Standard,-1.0,0.0
2104,R2byYLY9caU,Standard,6.5,7.5
2105,Fh4lwlwlglM,Reaction,-1.0,0.0
2106,q3U8jBUnjsA,Standard,-1.0,0.0
2107,8FtboonzRIc,Standard,5.0,0.0
2108,tuo2UlWigEc,Standard,5.0,0.0
2109,2-ejKOH8Cpc,Standard,8.0,8.0
2110,6kUvffOx0yM,Standard,5.0,0.0
2111,bCa-SBHUT24,Standard,5.0,0.0
2112,ezSBi1FiL_4,Standard,-1.0,0.0
2113,dD2mudteZ9g,Standard,6.0,0.0
2114,sl4z_ldlb60,Standard,8.0,0.0
2115,OMvpng-E1cI,Standard,6.0,0.0
2116,MqobFuVSW-U,Standard,8.0,8.0
2117,--z9PK9zuRE,Standard,3.5,0.0
2118,bFzdvf8hOI0,Reaction,-1.0,0.0
2119,92s23oJbaaY,Standard,-1.0,0.0
2120,PcvcpL59FOs,Reaction,7.0,8.0
2121,66hndq1g2AQ,Standard,7.0,8.0
2122,sJIObN54DVk,Reaction,8.5,8.0
2123,thagKAJ0368,Standard,8.0,8.0
2124,2mBTP7c42HU,Standard,-1.0,6.0
2125,ufK3sF-CfFw,Standard,5.0,0.0
2126,yPt6h0UtOI8,Standard,-1.0,0.0
2127,DsDbF3Z7cd0,Standard,-1.0,0.0
2128,H985Unw-5XE,Standard,-1.0,0.0
2129,csamvD8iv5Y,Standard,3.5,0.0
2130,mqmQi9-SJp0,Standard,5.0,0.0
2131,988tyOvjXKI,Standard,5.0,0.0
2132,zARIVD6dP8Y,Standard,-1.0,0.0
2133,sbXobdhfj5Y,Reaction,-1.0,0.0
2134,FpUHRpYFbJo,Standard,7.0,8.0
2135,2adHGJ8kTGc,Standard,-1.0,0.0
2136,R8TUHZBUdLM,Standard,5.0,0.0
2137,hyksDvpPH6E,Standard,5.0,0.0
2138,t9Ts6JLthZ4,Standard,-1.0,0.0
2139,CQ_FZY7oKzQ,Standard,7.5,8.0
2140,WP1vrRPuZB4,Standard,8.0,7.0
2141,vcr5pPJGhto,Standard,5.0,0.0
2142,cjPVfoyZnN4,Standard,-1.0,6.0
2143,xWlSdclxkO0,Standard,5.0,0.0
2144,Uf6_6mF9GRA,Standard,6.0,7.5
2145,Mln3tkoDMSI,Standard,8.0,7.5
2146,DxTY_6WiAMU,Standard,5.0,0.0
2147,ow7cItNFEN4,Standard,-1.0,0.0
2148,kWzDBqYN8u4,Reaction,7.0,8.0
2149,Oxz3gWTvdVM,Standard,-1.0,0.0
2150,CBAMnNy0jwM,Standard,5.0,0.0
2151,RaSFF6GmYhs,Standard,8.5,8.0
2152,GIG-X9s3teA,Standard,6.0,0.0
2153,yfJh3pUhtbQ,Standard,5.0,0.0
2154,6P01Ya3mYeM,Standard,-1.0,0.0
2155,sTdgMnkPhOM,Standard,5.0,0.0
2156,5EeBdQn1HpU,Standard,-1.0,6.0
2157,NRHn1dqt864,Standard,-1.0,0.0
2158,s_TtaIUcPb0,Standard,7.0,6.0
2159,pPQWW_bVkK4,Standard,-1.0,0.0
2160,vRw4Y-w9uYU,Standard,8.5,8.0
2161,33KYJCG2_0c,Standard,5.0,0.0
2162,SybR-aIqp-8,Standard,-1.0,0.0
2163,QPK4EA03Fnw,Standard,-1.0,0.0
2164,jIOGMl98KpQ,Standard,7.5,4.5
2165,bXRY9P_IQEU,Standard,7.0,7.0
2166,qEaWN7p5M-0,Standard,7.0,4.0
2167,6Xwsw3jSnFM,Standard,5.0,0.0
2168,OfgTgEDcyR0,Standard,6.0,0.0
2169,JkvAssEggcs,Standard,9.5,9.5
2170,-7iUK0TlIhk,Standard,5.0,0.0
2171,y3KcYi57tNc,Standard,7.5,8.5
2172,EGGr7KnhHJc,Standard,9.0,9.0
2173,2QH5dgNxZFI,Standard,5.0,0.0
2174,QNkF06nZYXU,Standard,9.0,9.0
2175,LC9pjnxbjNw,Standard,6.5,0.0
2176,eQMl0f6mJyU,Standard,5.0,0.0
2177,Cg43Uim76os,Standard,7.0,8.0
2178,2BVBZImHTHo,Standard,-1.0,0.0
2179,IF7FQNfm5sM,Standard,5.0,0.0
2180,I9CzWAj_7mI,Standard,5.0,0.0
2181,M3H1tfQjib8,Standard,5.0,0.0
2182,tewp9GgpKkE,Standard,-1.0,0.0
2183,6wFZu8QJieA,Standard,-1.0,8.0
2184,mHFiG5pCIj4,Standard,6.5,3.0
2185,LfK-cA8IMWY,Standard,7.5,6.0
2186,ZODRaabFMjc,Standard,7.0,6.0
2187,QxsMGME9Prk,Standard,8.0,7.5
2188,AZ3xEKxMiEI,Standard,-1.0,0.0
2189,RZmfszJesjY,Standard,6.5,0.0
2190,9zIQhplU9Js,Standard,5.0,0.0
2191,pWr8NVyxGIk,Standard,3.5,0.0
2192,0ygKRJkuVDY,Standard,6.5,5.0
2193,uWrzjZjGRpI,Standard,8.0,8.0
2194,G1lWJSOX1Sk,Standard,7.5,8.0
2195,BfnZ4i3oHb4,Standard,-1.0,0.0
2196,YJP5SuITrwQ,Standard,4.0,0.0
2197,d8E4hHSiqEU,Standard,6.5,6.0
2198,GBMeJ9FntEc,Standard,-1.0,0.0
2199,w0HIVfGZXu8,Standard,5.0,8.0
2200,jGwZOFsDW_I,Standard,3.5,0.0
2201,VGDg2OY8YWY,Standard,-1.0,0.0
2202,tUBEytoQSXI,Reaction,6.5,7.5
2203,cqycqOJmYZk,Standard,5.0,0.0
2204,w4Y9SomH9Nc,Standard,2.0,7.5
2205,5tAt2PhvC0M,Standard,4.0,0.0
2206,20wtg7mdCDQ,Standard,-1.0,0.0
2207,D208OEsnGV0,Standard,7.5,7.0
2208,nfKF1F1icec,Standard,-1.0,0.0
2209,iXsuSxIa6EA,Standard,8.0,7.5
2210,QGUkaW3Tvwk,Reaction,-1.0,8.0
2211,Q-r1R8jsC7A,Standard,-1.0,0.0
2212,5b0UBTmL_BI,Standard,5.0,0.0
2213,u_BYgW-Va0I,Standard,5.0,0.0
2214,r5LSuPb0fPs,Standard,-1.0,0.0
2215,h8AsgKOV60w,Standard,3.5,0.0
2216,MpZj39F67nQ,Standard,-1.0,0.0
2217,ggSjxV2ptTw,Standard,3.5,2.5
2218,wnTGDwpLDII,Standard,2.5,7.5
2219,yA3Vuoux6Aw,Standard,5.0,0.0
2220,gZgAnOOAIzo,Standard,5.0,0.0
2221,dEPcCQrEEDA,Standard,3.5,7.0
2222,gs2_GdJPi7A,Reaction,9.0,9.5
2223,3BBxQ2AqANs,Standard,8.5,7.5
2224,amwyKvOWOaQ,Standard,5.0,0.0
2225,EAPs3_yEfw8,Standard,-1.0,0.0
2226,g_TcXtztcis,Standard,1.5,0.0
2227,3T9tctbexXw,Standard,-1.0,0.0
2228,4PVSoeFIq94,Reaction,-1.0,0.0
2229,o6N6HEBufwc,Standard,5.0,0.0
2230,ehfKPooubfU,Standard,9.0,7.0
2231,jNl93VMIH1U,Standard,7.5,8.0
2232,MFK-EQ3Wt_Q,Reaction,9.0,8.0
2233,vsWhvuqhf8g,Standard,5.0,0.0
2234,7k9gONjyp8Q,Standard,3.5,0.0
2235,DTZ9InyC7P8,Standard,5.0,0.0
2236,_hED4uN6j0Q,Standard,5.0,0.0
2237,J1Od_Zi2Vlk,Standard,-1.0,0.0
2238,APACJHTRhps,Standard,9.0,9.5
2239,8Y4QyMhMvls,Standard,-1.0,0.0
2240,4N_wq-tqOJQ,Standard,-1.0,0.0
2241,WE5QqsgFkBo,Standard,-1.0,0.0
2242,zIwvyAwyRW0,Standard,9.0,9.0
2243,UCKi8pj2bEA,Standard,5.0,0.0
2244,u4cKTudYIxE,Reaction,6.0,7.5
2245,fkeT-Bxuu6g,Standard,5.0,0.0
2246,FysGdUrAQvo,Standard,-1.0,0.0
2247,16ed6uIrfU0,Standard,5.0,0.0
2248,NhyYvBSTR1Q,Standard,5.0,0.0
2249,7bb-Ru8VASM,Standard,6.0,0.0
2250,jojgkonzGeo,Standard,8.5,7.5
2251,Q_8e1UJpPbo,Reaction,6.5,7.5
2252,_SgJXRYEwQI,Standard,8.5,8.5
2253,c3XqzqsCF08,Standard,3.5,7.5
2254,F4paYOa65Ec,Standard,5.0,0.0
2255,WfsRe7rf8FU,Standard,-1.0,0.0
2256,9ncACb3bmjM,Standard,5.0,0.0
2257,kXZkynAO2Iw,Standard,5.0,0.0
2258,5rEAi5BeK7k,Standard,7.5,0.0
2259,2ldcD5CFwLI,Standard,5.0,0.0
2260,gEsaH0wpqKs,Standard,-1.0,0.0
2261,A_f-WseXzc0,Standard,8.5,8.5
2262,vcGvfW3zeFY,Standard,7.5,6.0
2263,ub5EmYl0MKE,Standard,8.5,9.0
2264,81DzOtTUsfY,Standard,7.0,7.0
2265,F2tuf7tyYUk,Standard,7.5,6.0
2266,2YTrdnKdOJA,Standard,-1.0,0.0
2267,ssSQ4Uv_dAA,Standard,-1.0,0.0
2268,BVZX7E72KQE,Standard,5.0,0.0
2269,J97FTTVNcTg,Standard,3.5,2.0
2270,NyYDYMQpnbI,Standard,-1.0,0.0
2271,9WmavrkSmsU,Standard,3.5,0.0
2272,fhbT5nEYtGw,Standard,5.0,0.0
2273,n2KgD_eToyE,Standard,9.5,9.0
2274,CGc0OyMvJaU,Standard,5.0,0.0
2275,wocd5BGtYTQ,Standard,8.5,8.5
2276,qbYjWSGplrE,Standard,2.5,7.5
2277,tSVkKD963Gw,Standard,5.0,0.0
2278,tX9KHOCf02U,Standard,5.0,0.0
2279,mqSHru1MUpQ,Standard,5.0,0.0
2280,Cq4Kid4NnLQ,Reaction,9.0,8.5
2281,i3W9hi62Vps,Standard,5.0,0.0
2282,V_sgIMXhhc4,Standard,3.5,6.5
2283,pTdvGObsjFY,Standard,8.0,8.0
2284,navIkIQAkpg,Standard,5.0,0.0
2285,cGRswQOh-co,Standard,5.0,0.0
2286,3rQIR4Gck2U,Reaction,7.0,2.0
2287,ToBC5Fh1Sko,Standard,5.0,0.0
2288,1LDJK8CXMLo,Standard,5.0,0.0
2289,UxI9ZSxyXBI,Standard,8.0,6.5
2290,wtEVVOnyNJQ,Standard,-1.0,0.0
2291,W8dsoWGywW0,Standard,5.0,0.0
2292,txymnQ7nezc,Standard,5.0,0.0
2293,2PKrXQZxk3o,Standard,2.0,0.0
2294,eRHGyB_zm5k,Standard,-1.0,0.0
2295,4kbq_Z4Cpdo,Standard,5.0,0.0
2296,K1XBtOcZlNM,Standard,7.0,8.0
2297,qwvsucJ1X90,Standard,8.5,8.5
2298,BvILxlEtY3o,Standard,8.5,7.5
2299,Ot4a-r-Md6A,Standard,-1.0,0.0
2300,hJbtwD_zJZg,Reaction,2.5,7.0
2301,ZNFyyi3kp60,Standard,9.0,9.0
2302,sumZNB_RY7E,Standard,5.0,0.0
2303,J3vYKCqakhg,Standard,-1.0,0.0
2304,ayPZXq8IdGc,Standard,-1.0,0.0
2305,-HWN9QfuPns,Standard,5.0,0.0
2306,FjqjyQ7pJgs,Standard,-1.0,0.0
2307,gpoJq1c8UKQ,Standard,7.5,7.0
2308,CE_EvbG_5Yg,Standard,5.0,0.0
2309,knNKYvb94xI,Standard,-1.0,0.0
2310,L0iQmAmIzf0,Standard,3.5,6.0
2311,39IMkjbuWWQ,Standard,5.0,2.0
2312,bKHdxUQZgZA,Standard,6.5,0.0
2313,xejDTfwcXg8,Standard,5.0,2.0
2314,Kxf3Uz_TaWo,Standard,-1.0,0.0
2315,mNrzt5py6_s,Standard,-1.0,8.0
2316,Rt0tarS6LXA,Standard,-1.0,0.0
2317,zschWMkMn9U,Standard,5.0,2.0
2318,3rT-DfMPQSU,Standard,8.5,7.5
2319,n7Mo1sq-wM0,Standard,3.5,0.0
2320,pGMCAYIru30,Standard,-1.0,0.0
2321,grEyl2xnfUs,Standard,-1.0,0.0
2322,etc7uNXcpnE,Standard,7.0,7.0
2323,vqM042nzWDs,Standard,8.0,8.0
2324,RSP3FvGhqn8,Standard,5.0,0.0
2325,ASOP3Be-sZI,Standard,8.5,7.5
2326,e0G-0xKRPzI,Standard,7.5,7.0
2327,NpIBM-gNqCc,Standard,8.5,7.5
2328,vw4yMcY9RZY,Standard,5.0,0.0
2329,gQwiYQ3iOKM,Standard,5.0,0.0
2330,0i2yQ7rylHE,Standard,6.5,2.0
2331,pCidxUMq8jc,Standard,5.0,8.0
2332,0XRIjoo-vVs,Standard,8.5,7.5
2333,02IO8SWqorQ,Standard,5.0,0.0
2334,Z58QtOCL5dg,Standard,5.0,8.0
2335,ag5ZMLnN44Y,Standard,8.5,10.0
2336,kemIkQntn4w,Standard,7.0,8.0
2337,Wteq9A3dgLU,Standard,5.0,0.0
2338,6StYs4xB_bc,Standard,9.0,9.0
2339,yhoXFuTyFes,Standard,8.5,9.0
2340,_RuviEYVVX4,Reaction,6.5,7.5
2341,lMak76sSp58,Standard,5.0,0.0
2342,rACKkwyMYhE,Standard,6.5,4.0
2343,yHaTkeW5MzQ,Standard,4.0,0.0
2344,JPnoVcnLL-o,Standard,-1.0,0.0
2345,niFpOQ-DITQ,Reaction,-1.0,0.0
2346,CB_Q01nhlrs,Reaction,8.5,7.5
2347,opv6emFlefQ,Standard,5.0,0.0
2348,7k6DE7DC0xM,Standard,-1.0,8.0
2349,Sw4JpRviGew,Standard,-1.0,0.0
2350,ixEiO9areW0,Standard,-1.0,0.0
2351,EjDbmPBNGcY,Standard,8.5,7.5
2352,7tBs4ZWFIxk,Standard,5.0,0.0
2353,wiKUZaXgc84,Standard,5.0,0.0
2354,HbfeASpDOuk,Standard,5.0,0.0
2355,ndqr-KO9nPA,Standard,5.0,0.0
2356,Qccoiyk7wa4,Standard,9.0,9.0
2357,3ztler3IOYw,Standard,8.0,8.0
2358,XiTJSHiJSpU,Standard,-1.0,0.0
2359,NqxXA451xZE,Standard,-1.0,0.0
2360,z0lhiMAyNvk,Standard,-1.0,0.0
2361,SM7fU9ztWWY,Standard,5.0,0.0
2362,RkD17EE3Wyo,Standard,5.0,0.0
2363,7FRIuCSTlNs,Standard,-1.0,0.0
2364,8wfB6z5PtXw,Standard,7.5,8.5
2365,emwXT2E7FrY,Reaction,9.0,8.0
2366,Iw4K1aK1Md0,Standard,9.0,9.0
2367,9UytcN0Tl8k,Standard,-1.0,0.0
2368,8PJLD3zu1iY,Standard,5.0,0.0
2369,GxZ3U2UyVrQ,Standard,5.0,0.0
2370,YGnNN_Vls-A,Standard,-1.0,0.0
2371,gwhTWhIvP00,Standard,7.0,8.0
2372,Cf-OwoQtM9M,Standard,6.5,4.0
2373,u4knoYxZAeE,Standard,8.5,7.5
2374,wlCMdHnXCrc,Standard,-1.0,0.0
2375,1reK4xBZQ7I,Standard,5.0,0.0
2376,L1y_b3b0LRc,Standard,1.5,7.0
2377,4tkPejSZrgc,Standard,6.5,7.5
2378,xxwl-hKzp0c,Standard,9.0,8.0
2379,YGo9p-DQa7I,Standard,5.0,0.0
2380,-Dc_H4nCFMk,Standard,5.0,0.0
2381,bLFpZ_OOb3A,Standard,5.0,0.0
2382,KoBDB-N9gUQ,Standard,8.5,7.5
2383,4dfaHmC5l8w,Standard,3.5,7.0
2384,0YhPUswAxr0,Standard,6.0,6.0
2385,Vhb_TmOZ8tE,Standard,5.0,0.0
2386,A4UiQ_eyD6U,Standard,-1.0,0.0
2387,55Ix_jXQXUQ,Standard,8.5,8.0
2388,Bgr6TUJ8AaY,Standard,5.0,0.0
2389,bgXJC1qdRpo,Reaction,9.0,9.0
2390,Hhv_-1nUwVw,Standard,5.0,0.0
2391,zlRh-pSCh14,Standard,6.5,6.0
2392,mliAk7kUmXU,Standard,-1.0,0.0
2393,P5drv9c5WEc,Standard,9.0,8.0
2394,LRtvS3uFVHI,Standard,7.0,0.0
2395,c5vZ-oZgys8,Standard,4.0,8.0
2396,Bx_-QHk6z2k,Standard,8.0,9.0
2397,PtHb_mjrwHU,Standard,-1.0,0.0
2398,MAKNvB0CIlw,Standard,-1.0,0.0
2399,AL6B7VaCGjI,Standard,-1.0,0.0
2400,ZXRaUZAhbT0,Standard,6.5,0.0
2401,f_QCneF700U,Reaction,-1.0,0.0
2402,0IKmQkbMH8o,Standard,6.5,8.0
2403,Yft6f8KbMMY,Reaction,-1.0,4.0
2404,Rr7KO6-6Oso,Standard,5.0,0.0
2405,_rZ7niD0k2Y,Reaction,4.0,8.0
2406,y2y21ZBxVvA,Standard,6.5,0.0
2407,rPdrQ_4F0wM,Standard,6.5,0.0
2408,qrKsVwfuTfA,Standard,-1.0,0.0
2409,J8_99VUL3qk,Standard,5.0,0.0
2410,HtqisCifAUE,Standard,8.0,8.0
2411,9eYzbVlDyW4,Standard,4.0,0.0
2412,t8GgDdGRHQc,Standard,5.0,0.0
2413,D3fWUT3vRLM,Standard,3.5,6.0
2414,JwiKYxwH82A,Standard,7.0,0.0
2415,RqzgkSyimRM,Standard,7.0,8.0
2416,kD8J99zRH38,Standard,5.0,0.0
2417,a-hka6R27wU,Standard,5.0,0.0
2418,wkfCefIPkUY,Standard,-1.0,0.0
2419,dgqRHtYbRWA,Standard,-1.0,0.0
2420,kGaYuTyyyB8,Standard,5.0,0.0
2421,3Bjg8zvJGow,Standard,7.0,6.0
2422,iAoZFUhypok,Standard,5.0,0.0
2423,nJJHj66uruw,Standard,5.0,0.0
2424,PdVm44lvYwU,Standard,5.0,0.0
2425,bIrnYCtlUp0,Reaction,5.0,0.0
2426,3Nmu3wa0njA,Standard,-1.0,0.0
2427,4Ia1XqgEoLY,Standard,-1.0,0.0
2428,nF4wUC2aHhc,Reaction,-1.0,0.0
2429,pAbORlcPlo0,Standard,1.5,3.0
2430,jxZqG10vsjk,Standard,3.5,0.0
2431,vshsd3V2Tc0,Standard,-1.0,0.0
2432,2lRi9iIlzpE,Standard,5.0,0.0
2433,_acMtEFs5X0,Standard,8.5,8.0
2434,l2XyCqk9GBQ,Standard,-1.0,0.0
2435,nQ6AGDQ1faA,Standard,5.0,0.0
2436,bs2l3D93Ya0,Standard,8.5,8.0
2437,ccFIgn1acqo,Standard,5.0,0.0
2438,CPltfNuEgrc,Standard,9.0,9.0
2439,GNn0vCi9SC8,Standard,2.0,8.0
2440,e3k63QSsWw4,Standard,-1.0,0.0
2441,Otu13myMitA,Standard,5.0,0.0
2442,J-3Pca5-qp0,Standard,5.0,0.0
2443,7AfIUbPy4b0,Standard,-1.0,0.0
2444,UjVvexOWTuI,Reaction,9.5,9.0
2445,WxnaOSMzaVU,Standard,3.0,6.0
2446,PHZKofox0fM,Standard,7.5,2.0
2447,zlwXuvCqfwg,Standard,6.0,0.0
2448,Jt-mfWOJt-E,Reaction,-1.0,6.0
2449,BJI4Fkt_8os,Standard,5.0,0.0
2450,rUDUyYB4UHQ,Reaction,6.5,7.0
2451,YELirXnxDcQ,Standard,7.0,8.0
2452,dxPx-UFo-ac,Standard,5.0,0.0
2453,elPz-cdNBBo,Standard,-1.0,0.0
2454,NcI8KGWRJFE,Standard,-1.0,0.0
2455,e9g_yM3KLeA,Standard,6.0,6.0
2456,NTLVmJd3vrk,Standard,5.0,0.0
2457,58KFV1zQg4k,Standard,5.0,0.0
2458,2YhQZuybLJo,Standard,5.0,0.0
2459,uaHS-5ipW70,Standard,7.0,7.0
2460,2Pk7KC86Yxk,Standard,3.5,0.0
2461,DoSZ-8qvan8,Standard,5.0,0.0
2462,arfimEl4Kmk,Standard,6.5,6.0
2463,4hSCCa4wi_8,Standard,6.0,0.0
2464,TE6Y1epm2io,Standard,5.0,0.0
2465,W2AxTz7WGT8,Reaction,9.0,8.0
2466,o6f8a3v0JDI,Standard,-1.0,0.0
2467,5yUFqq1K6Hs,Standard,6.0,7.0
2468,pAHgl7BpKxA,Standard,6.0,0.0
2469,50_l8N1bEo8,Standard,7.5,8.5
2470,4Qg1qK4tu1U,Standard,-1.0,0.0
2471,QMVF6Ak4uac,Standard,5.0,0.0
2472,Ct-9X_0g45o,Standard,5.0,0.0
2473,-l03oVvoGbs,Standard,8.5,8.5
2474,nEY-k_ognm4,Standard,5.0,0.0
2475,VmeCI_WCReg,Standard,7.5,7.5
2476,1iS5zP-JBw0,Standard,9.0,8.0
2477,ZlVc-mxpbTs,Standard,5.0,0.0
2478,w2iS8cSxicA,Standard,7.5,7.5
2479,x3VA4ZrziOw,Standard,5.0,6.0
2480,RzXRL2fZoLY,Standard,-1.0,0.0
2481,RMV9UCl3yHk,Standard,3.5,0.0
2482,XEnpZv8y3WQ,Standard,-1.0,0.0
2483,VsmDToG1_z0,Standard,7.0,2.0
2484,_TBajhxwAaY,Standard,5.0,0.0
2485,aEEizQ3EKi0,Standard,5.0,0.0
2486,mbeYvjOxz30,Standard,-1.0,0.0
2487,vT57VeVkRik,Reaction,7.5,7.0
2488,PJPBLF_521E,Standard,5.0,0.0
2489,jGN3WAvLtig,Standard,6.5,6.0
2490,sph59JCvI5s,Standard,-1.0,0.0
2491,UBam-Ymff2k,Reaction,8.5,7.5
2492,NTLLMziih80,Standard,5.0,0.0
2493,XzcTNTUQDVo,Standard,5.0,0.0
2494,VDMWNXnPQiM,Standard,5.0,0.0
2495,1RWo2CaMr44,Standard,8.0,9.0
2496,7P81dFI6MqM,Reaction,-1.0,6.0
2497,9rK27BkVURw,Reaction,5.0,2.0
2498,Uexp6WOrdyY,Standard,6.0,2.0
2499,i9WKU6gtIQI,Standard,-1.0,0.0
2500,Im1lOviZ1dk,Standard,3.5,0.0
2501,fXCRHRATDGI,Standard,8.5,8.0
2502,_ZZPGBQZ8JM,Standard,-1.0,0.0
2503,OmUzFAr4z6A,Standard,5.0,0.0
2504,G-3l1TUz_OQ,Standard,-1.0,0.0
2505,2v9PoiVbWaI,Standard,-1.0,0.0
2506,hZ-wnFc8S78,Standard,5.0,0.0
2507,non3WVRQJCw,Standard,5.0,0.0
2508,pcg6vo4zD7I,Standard,-1.0,0.0
2509,rjJhfwSNmxg,Standard,9.0,7.5
2510,g3qCgO9_Vk8,Standard,1.5,0.0
2511,-7ToY9d_pLA,Standard,-1.0,0.0
2512,qBrkWM4agFM,Reaction,6.5,0.0
2513,ukRWGDFpkgs,Standard,9.0,9.0
2514,kN0DrzStZDc,Standard,-1.0,0.0
2515,6zfGiTsQVNQ,Standard,-1.0,0.0
2516,x2TQJ6v20WU,Standard,5.0,0.0
2517,wC7YhFoTPC0,Standard,-1.0,0.0
2518,oFWtdM4gmLU,Standard,-1.0,0.0
2519,as0iVpUgAao,Standard,5.0,0.0
2520,Us7bnmiEUmo,Standard,2.0,8.0
2521,AElVgXHiiqY,Standard,7.5,7.5
2522,ZNokloSilow,Standard,-1.0,0.0
2523,7lIgOgWdrtM,Standard,8.5,7.5
2524,qTfnkD6d7-s,Standard,5.0,0.0
2525,nYqXr3F9EWk,Standard,5.0,0.0
2526,qigJUc3Qr6E,Standard,5.0,0.0
2527,BPdBHOcFTlo,Standard,3.5,4.0
2528,_2cdoVPjo4c,Standard,5.0,0.0
2529,ajP78C83f3E,Standard,6.5,7.0
2530,0uT4Xyng56k,Standard,-1.0,0.0
2531,KGkrBNM7SJ4,Standard,5.0,0.0
2532,d68Jci0fMFk,Standard,3.5,8.0
2533,FDgHSRn9KDA,Standard,1.5,0.0
2534,JFtHVmxMw14,Standard,9.0,9.0
2535,hXPlgEcxoy0,Standard,3.5,8.5
2536,csUhkXou9u8,Standard,8.5,8.5
2537,YguE-1c1k1E,Standard,8.5,7.5
2538,tKNYmMEukbo,Standard,9.0,9.0
2539,NDq410PrYJY,Standard,-1.0,0.0
2540,WiesgdCuTTk,Standard,5.0,0.0
2541,aaPi_SEQYfA,Standard,6.5,6.5
2542,i_UhFqO6p5Q,Standard,4.0,2.0
2543,I2N4Jbrc2R8,Standard,5.0,0.0
2544,sxbBMs8w9BA,Standard,-1.0,0.0
2545,vTzP_6pKjI8,Standard,8.0,7.0
2546,gx7tF2-Pn00,Standard,6.5,7.5
2547,U0XV8woZQT4,Standard,5.0,0.0
2548,UbWm913F1Qo,Standard,5.0,0.0
2549,gjgXcvcuZJs,Standard,5.0,0.0
2550,KNg9w975Djc,Standard,5.0,0.0
2551,HIZxhDSyGOo,Standard,5.0,0.0
2552,LxD_IyLqkLg,Standard,-1.0,0.0
2553,5WMyOtM-QIo,Reaction,-1.0,0.0
2554,VXUh5YTGAQI,Standard,7.5,7.5
2555,OUD-qJDICa4,Standard,8.0,8.0
2556,hsApy7nZUHA,Standard,-1.0,0.0
2557,7Vzzoe5dHqY,Standard,5.0,0.0
2558,XAzVmDf-674,Reaction,8.0,7.0
2559,UiSIhEIXQJ0,Standard,-1.0,0.0
2560,Q_n1I9gpHoQ,Reaction,6.5,6.5
2561,sZJWmAHlQlw,Standard,-1.0,0.0
2562,hd9yc_8ILUY,Reaction,9.0,9.0
2563,QNfu9ecxX0g,Standard,5.0,0.0
2564,zIanT4JkeP0,Standard,8.5,8.0
2565,2Q-Jppfw6eY,Standard,9.0,10.0
2566,Bgdk7KOqvM8,Standard,-1.0,0.0
2567,d-fFAAfWyQk,Reaction,7.5,7.0
2568,0AOMiIVaSTA,Standard,8.0,10.0
2569,hJx7GZnjFVY,Standard,6.5,0.0
2570,qKC03msi418,Standard,9.0,9.0
2571,QyxH9Vdhvrk,Standard,-1.0,0.0
2572,0HVUsrJZC0w,Standard,5.0,0.0
2573,4pFyQLdytNw,Standard,5.0,0.0
2574,p1gD3mk8ThU,Standard,-1.0,0.0
2575,Sqpf2gOJDUE,Standard,-1.0,0.0
2576,zg_5-p3xpkM,Standard,9.0,9.0
2577,GlPa8JV4Er0,Standard,7.0,8.0
2578,GOYuzpHIWD0,Standard,5.0,0.0
2579,7CkircMBMsc,Standard,-1.0,0.0
2580,jFGiNC6ov7Q,Standard,-1.0,0.0
2581,0ze5HrGgUSg,Standard,5.0,0.0
2582,xBgN9HWY6_s,Standard,5.0,0.0
2583,kWuiNuMnBJ4,Reaction,7.0,7.0
2584,XSQnqj-Agtc,Standard,9.0,8.5
2585,YOTC08ib4HE,Reaction,-1.0,0.0
2586,T0NI78jWgEc,Standard,6.5,7.0
2587,pAIjWerunj8,Standard,5.0,0.0
2588,NUHjlM4SpR4,Standard,5.0,0.0
2589,4X4jJbZdPNk,Standard,5.0,0.0
2590,oMSnNrAOn6E,Standard,5.0,0.0
2591,GUONVt23wdQ,Standard,8.5,8.5
2592,WL_d1028jEg,Standard,7.5,7.5
2593,NoqaJcBcmps,Standard,-1.0,0.0
2594,5nZK1kBQksk,Standard,5.0,7.0
2595,ayb9nzcLiOY,Standard,-1.0,0.0
2596,iHmqjKpqxpI,Standard,5.0,0.0
2597,_qOxsJ3GUSo,Reaction,6.5,8.0
2598,AzwN7PBqBNc,Standard,3.5,0.0
2599,CC3b-BX4DwE,Reaction,4.0,0.0
2600,K4gC5CP-n34,Standard,-1.0,0.0
2601,ZyFIctU3Cy4,Standard,5.0,0.0
2602,f9ILT4jTTdM,Standard,8.0,8.0
2603,wU94MvC_UDY,Standard,5.0,0.0
2604,nKoANx4SRvg,Standard,5.0,0.0
2605,afhWpfSfNcM,Standard,-1.0,0.0
2606,-5p4ib-GIbE,Standard,7.5,8.0
2607,_D3G8z8v1-o,Standard,-1.0,0.0
2608,G97ZJU44vTY,Standard,5.0,0.0
2609,JiWF6t2jlPg,Standard,1.5,0.0
2610,kSNLyQHBAU4,Standard,3.5,6.0
2611,qjqNWKo_r6w,Standard,5.0,0.0
2612,wybgXl2kPDE,Standard,5.0,0.0
2613,TB9dG9luTr4,Standard,9.0,8.5
2614,wmxhgEA1JMk,Standard,8.5,6.0
2615,g-6GI33w3iw,Standard,6.5,7.0
