video_id,video_type,populism_score
JRx9Z6CexzQ,Standard,0.0
nO4vb5fGx2Q,Standard,0.0
1W2VUzg78mo,Standard,0.0
Z7R9Le4_r80,Standard,0.0
Ku9JP6iZeVw,Standard,0.0
qUB1G6SkUlk,Standard,0.0
JTYSrhtHD7s,Standard,0.0
SF7ax35w-X8,Standard,4.0
Pw3QCmX2c4I,Standard,0.0
qWLFdhqFhf0,Standard,0.0
4LzcN0K3k2k,Standard,0.0
HNbpyTqaCNk,Standard,4.0
25-ZeLuH-TI,Standard,0.0
DEqNiuhUC7E,Standard,0.0
fQmHjkryM1E,Standard,6.0
LCfYLEUEBcw,Standard,-1.0
C_ehUvoMeTU,Standard,0.0
IUxJ_VLSsns,Standard,6.0
kUSOBWu47r0,Standard,4.0
didHGln4uKA,Standard,0.0
VrMbGN97Zc8,Standard,0.0
TVAL2J6k1ZI,Standard,0.0
plWiJXSEfr0,Standard,0.0
1I7nqdnmlOA,Standard,-1.0
SBYT_k1gmYI,Standard,0.0
L0EuRHab9Wc,Standard,0.0
MASKAY0nYpQ,Standard,0.0
7h1ocp1-coY,Standard,0.0
xZilsW7JvFs,Standard,0.0
PaJhiTBwnOk,Standard,0.0
hd7YGJf4OUg,Standard,4.0
A6haj5gyz6U,Standard,0.0
vmiZ_yKX1yY,Standard,0.0
G171Dfmw9Qc,Standard,0.0
D6N61yZeVp4,Standard,0.0
7q48Qzp7XJQ,Standard,0.0
5VyJ5fFDi4Y,Standard,8.0
96rYlVrNRJs,Standard,0.0
wpFqEv0XJlM,Standard,0.0
FFpAfrr3Q-E,Standard,8.0
03eY9G90kxM,Standard,-1.0
XV5avPa8xTI,Standard,-1.0
vWSMqZ3JZQk,Standard,0.0
x8R-_ifFCDs,Standard,0.0
-UKkUWVGBfw,Standard,8.0
Fj60BnlWRLo,Standard,0.0
9s7wjME0U-E,Standard,6.0
Dj9Ch3TEaZU,Standard,0.0
T6XgcbZ1c3A,Standard,0.0
EVYK01P-7_s,Standard,6.0
CTBitVbtvYQ,Standard,0.0
hR_JXO7J99s,Standard,6.0
b64y5ptzfxQ,Standard,0.0
iOjlJbVv89s,Standard,0.0
8npS452CXT4,Standard,0.0
QNRebuOos1A,Standard,-1.0
0htXxESD82U,Standard,-1.0
LGTaJhjWWiE,Standard,0.0
EBKt8fTwUic,Standard,6.0
CJA0D22D674,Standard,0.0
tnVsvamzImk,Standard,0.0
y9v73BFbVe4,Standard,0.0
by-L0EoIDjU,Standard,0.0
sBLwPf3Al84,Standard,0.0
x29xasOq9y8,Standard,0.0
8SdnDVUsi5g,Standard,0.0
h_tVLzBPxbk,Standard,0.0
3-vFYmYNjSA,Standard,0.0
IY6Qa0hZf24,Standard,0.0
2uJ2-wlFRxo,Standard,8.0
Hi700a9T_3E,Standard,0.0
AjBW0MEv9N0,Standard,0.0
aRyptaB2C-A,Standard,6.0
lLAeYZvoQdc,Standard,0.0
71k51iGxyGg,Standard,4.0
cShWG_59Uc8,Standard,0.0
oek-3whSPYA,Standard,-1.0
iNrnGKCvpCk,Standard,0.0
T0UOxucCc7c,Standard,0.0
a8VDAsyG2nM,Standard,0.0
7GgJ5r7lzXE,Standard,0.0
pwof0euMQck,Standard,8.0
UwMjmyx2It4,Standard,0.0
e5mbMS389O0,Standard,0.0
w_eGrpnVLIc,Standard,0.0
JbuXUK4MKJc,Standard,-1.0
I5kCVVjMbX8,Standard,0.0
8eEP0ja_JHA,Standard,-1.0
efPRSw0I57s,Standard,0.0
_0DmbdwQn4M,Standard,-1.0
eRECsaTfg6E,Standard,0.0
2aEwYUNMWV0,Standard,0.0
t0fWa_Slfqg,Standard,0.0
t0azrfX6lZs,Standard,0.0
ywmkf-H0lg0,Standard,6.0
RoGQ2UzmJ9I,Standard,0.0
QRodiXkj7eg,Standard,0.0
R4XxKM6IcBM,Standard,8.0
-_FiYmCZdVc,Standard,-1.0
ut30nU_Fzts,Standard,6.0
hi1koDT0ljo,Standard,0.0
NnxoFHi56bE,Standard,-1.0
cvikVzIpYNo,Standard,-1.0
pRgcHqkMnp8,Standard,-1.0
ucd9gD-6EQ8,Standard,6.0
Ayf8nQ0coOY,Standard,0.0
oH48GIiBmx4,Standard,8.0
dkbTuvZRl2A,Standard,0.0
cCcRtzuEGpM,Standard,0.0
1lLZ-l3hD-0,Standard,0.0
b61x_cDLuVw,Standard,0.0
0FnANuplxDg,Standard,0.0
2ARveJjGl6c,Standard,0.0
ssiUXQpM2GI,Standard,0.0
2SqCJ3mh1E4,Standard,6.0
N61c9yM7X3I,Standard,0.0
L4VT-MLMej4,Standard,6.0
Vhn7W0_hiCY,Standard,8.0
08ab0T_MRkk,Standard,4.0
IxR7XhK65O4,Standard,6.0
JbGY9jLHvVo,Standard,0.0
0Ps6Qh0KaTQ,Standard,4.0
8dkmqU_6BMk,Standard,0.0
OTFqIqeFYd4,Standard,0.0
uPShMaurKos,Standard,0.0
_afp9a6HEj8,Standard,4.0
Rqn_agUU-hU,Standard,0.0
ykdodLAq4r0,Standard,-1.0
Jp9ERKRpGkE,Standard,4.0
6TeyAR1skfQ,Standard,0.0
S7XWRfiBpwk,Standard,0.0
ximHeCiFTAY,Standard,-1.0
7nlf7PF5uKc,Standard,8.0
TvrOz9-tFvc,Standard,6.0
qDr-zsTPZsU,Standard,-1.0
zWPNzMijGzc,Standard,4.0
wRQlrH78akw,Standard,0.0
uHzmKPnFEzQ,Standard,-1.0
zQobSXiyXu4,Standard,6.0
TlqzQPARMNk,Standard,0.0
ixn0Hq5P5i0,Standard,0.0
DrzEnmKECu8,Standard,0.0
a6F9NSK2BSo,Standard,0.0
AFTD4NTxYfw,Standard,0.0
y3rUOCYQNsM,Standard,0.0
4U05xY9aI3Q,Standard,0.0
Qyvx5_edBZ8,Standard,-1.0
-DGTZkIXZBk,Standard,0.0
eEMdiEF8LAs,Standard,0.0
vsOEshTUPc4,Standard,0.0
DwCKPvtYbho,Standard,0.0
2OS5U8N7vgY,Standard,8.0
wzap-uSkQYE,Standard,0.0
TxG5JwkMU-o,Standard,0.0
w9OsCnoZEhY,Standard,0.0
pz2KDv5Tghc,Standard,-1.0
nh2cRww2R7Q,Standard,-1.0
MqmthcGTwYk,Standard,0.0
wD66jUlQk94,Standard,-1.0
AcaYKF77Sdo,Standard,0.0
aD-X8bmRuAM,Standard,4.0
-IPb8oJ8r1o,Standard,0.0
dWzghvPDL5c,Standard,-1.0
tt7eEpFSZMQ,Standard,0.0
4nBrn4kkj0I,Standard,0.0
Ix7EOle5ygg,Reaction,6.0
UglgfD8xC_U,Standard,0.0
d97tO5QV_8k,Standard,0.0
11dd03lk7qs,Standard,0.0
LqRCLtShSX4,Standard,6.0
3cGND9HpZ2U,Standard,0.0
XoLxg6MNwRM,Standard,0.0
iCgzW0eRIS4,Standard,0.0
-2BvWdhRb5c,Standard,0.0
TFO8P4YDaG4,Standard,0.0
hhhszrpxwN8,Standard,-1.0
ganMikuI_yc,Standard,0.0
R_pbQ84qaTI,Standard,8.0
f9qHo-ehU_A,Standard,-1.0
5OoCd-Q4jRU,Standard,0.0
jtSdOJIjgUM,Standard,0.0
_FTAt4Eg444,Standard,-1.0
FZnuNzX0NeU,Standard,6.0
7jc2anEmLn0,Standard,0.0
fu7xtI_2YYI,Standard,0.0
sDdgTrPh0d8,Standard,0.0
y4NkOX9ITFk,Standard,0.0
qTLDDh5vKkw,Standard,0.0
htjSagmGbUI,Standard,-1.0
IpSeMWXP2D8,Standard,0.0
b7g-g74eiKk,Standard,0.0
Oat9pLWsVyI,Standard,0.0
rLK27Maoh8k,Standard,0.0
QHTr_dcG6Ec,Standard,-1.0
PKi7zTvFDP0,Standard,0.0
IUDefrYyw3M,Standard,0.0
OSj62s9VEQ4,Standard,0.0
uhLOT2Dx9ik,Standard,0.0
5NWRG7SuyT8,Standard,0.0
e0K6iXjlUEM,Standard,4.0
ILP0WEdlXmM,Standard,0.0
zcwFRQZbI7k,Standard,-1.0
7ULC5urwScw,Standard,0.0
-xzyTP_vETE,Standard,0.0
BS2xeYgRtsY,Standard,0.0
ulel2q551z8,Standard,0.0
7e34Osw7sYM,Standard,0.0
lRa0Wqvdtz8,Standard,0.0
JClPIV51nKc,Standard,-1.0
ZzZ3Zw7ufiA,Standard,6.0
ONj2huZLtoA,Standard,0.0
6bNjqujSCA0,Standard,0.0
wQMu_BWpG5s,Standard,0.0
LsMTMnGEkDc,Standard,6.0
qGDvKzwvpb4,Standard,0.0
WY-n4pNPu_0,Standard,0.0
DODTrU6PVtY,Standard,0.0
CYDfnmKZQwA,Standard,0.0
mA27QZQiul4,Standard,4.0
1QPom3cLlBs,Standard,0.0
ekGQlYFZUBI,Standard,0.0
Kvix2KqJTWk,Standard,0.0
_MSn9VA_CyY,Standard,6.0
Hunkbg24MSU,Standard,0.0
yHFMVNojcMU,Standard,4.0
UDXU4YZ_rSE,Standard,0.0
A8ck1l0pQz0,Standard,0.0
9FhslIfHpWA,Standard,-1.0
eWXsgoWQM2o,Standard,-1.0
l2w3vPtr_44,Standard,0.0
8NAZUxNyOf4,Standard,0.0
MEhFxdsx9-s,Standard,0.0
J4fP2sQ3WIY,Standard,0.0
8aBSt2lv8s8,Standard,0.0
fyWLCzEurgY,Standard,6.0
UGxzQDBIC7s,Standard,0.0
ZjQlnGQ0n4c,Standard,0.0
GWu02afmykg,Standard,0.0
n-b4tdVEXI8,Standard,0.0
QAVfuwou9IE,Standard,0.0
Fa1FgNGcnRk,Standard,0.0
O7vauzg3pDw,Standard,6.0
kObP1HQDavQ,Standard,0.0
s-FlPZ_2LhA,Standard,0.0
Vn6anhKBy88,Standard,-1.0
VK3Z7I6Bmbs,Standard,0.0
J9KUmRMOLMo,Standard,0.0
Qi_RNAuVXxA,Standard,4.0
YOGw2TICC5U,Standard,0.0
_VC9atm13T8,Standard,-1.0
-3NILgIkA3g,Standard,0.0
mO7_5e5RWn8,Standard,6.0
-m0V4ssrveQ,Standard,0.0
Bx6lRAn0Sms,Standard,0.0
IMoPmeisX9A,Standard,0.0
dpd7uB4dSPE,Standard,8.0
dSCPEWJGIik,Standard,0.0
jId7lQqSG6k,Standard,6.0
U45379rgq80,Standard,6.0
-i6v5bAA-6E,Standard,0.0
_ZBYh-BW7j4,Standard,6.0
jllW4rXGRcY,Standard,0.0
7OGLF83R-Qw,Standard,0.0
egnpFPmS7qo,Standard,0.0
RbDlkv5fMpw,Standard,0.0
5X2zCdF46lM,Standard,0.0
3XcwDwwqNlk,Standard,0.0
ohwvjcP_lPU,Standard,0.0
dvkbtQ9GCfg,Standard,0.0
iM1YbDEecOE,Standard,4.0
hvcNgzTd160,Standard,4.0
td_alXfgE8E,Standard,0.0
5QnNIwjZQTY,Standard,0.0
Ss6uch9eHUI,Standard,0.0
c-Qt2JSHgCs,Standard,-1.0
LPAfhB9wYw8,Standard,-1.0
5_EhM_G7xA0,Standard,0.0
O52s4eqA_pw,Standard,8.0
ltD1bWhnS6Y,Standard,0.0
zYNBB2dA_ic,Standard,0.0
-sGCcf6N2d8,Standard,0.0
WpKu1QIf18w,Standard,0.0
ruSZTz4hVGM,Standard,0.0
ROiUxdlvkOA,Standard,0.0
DxtuEu_gZVM,Standard,0.0
MxSmJjXj24k,Standard,0.0
FQOPOMXe8NU,Standard,0.0
lnzfzw-xZ1I,Standard,8.0
IQAousl_CCM,Standard,-1.0
VvjZO1JjO3Y,Standard,0.0
TmeMrBtnMGA,Standard,0.0
6PruGhtUbAU,Standard,6.0
SBMw1otvIZk,Standard,0.0
el6PoH_zCS0,Standard,0.0
j_TZMKdTtBg,Standard,0.0
bhnVdvMvs4c,Standard,0.0
LxyRLecGTCw,Standard,4.0
21kkTmqOOzQ,Standard,0.0
70jguTIrYtA,Standard,4.0
FNIFPG5Q28k,Standard,0.0
E0NVgDOWFls,Standard,-1.0
tXLPkCUxqKw,Standard,0.0
ThWMPDSYv-k,Standard,8.0
6OQlt60aohk,Standard,-1.0
eoRmGK7ROjo,Standard,-1.0
NwAsdGQK4nQ,Standard,0.0
8L4382xd9_4,Standard,0.0
34C7_aC3MdQ,Standard,0.0
wOQbyXV7vWg,Standard,0.0
BebBpqbk-eQ,Standard,0.0
_AMkCxp5PTI,Standard,0.0
NGLtyo9hZsY,Standard,0.0
TAApRad1r8k,Standard,6.0
ppzRx8MGftQ,Standard,0.0
o28XpDk3vqQ,Standard,-1.0
J6uQvJIyAM0,Standard,0.0
-PrcrWzxzEg,Standard,6.0
aVchAE3zRTw,Standard,0.0
AICU6gauh9M,Standard,0.0
68lYPI_mAj8,Standard,0.0
Q2Bj92H6pO8,Standard,0.0
GNQTtAuzW_0,Standard,-1.0
DsdHbzBMMI0,Standard,6.0
vY_hAw2iAZM,Standard,0.0
1N7EPeMCNeA,Standard,0.0
W8qa7k_CL2Q,Standard,0.0
Sp_mrXljqSk,Standard,-1.0
6OvQq9jsJX4,Standard,-1.0
v60ebMZEPVs,Standard,4.0
WpkTRk4vsH4,Standard,0.0
vHqsHYRJy8o,Standard,0.0
1KKaJbv4Bhc,Standard,0.0
Gu7LtX3RRZ0,Standard,6.0
1H-jARpbrNs,Standard,-1.0
kriOvpmDVKQ,Standard,0.0
APu_iRA20C0,Standard,-1.0
y9AuisP8mLk,Standard,0.0
XOGgCi4VTsQ,Standard,0.0
XP6bk4MS5aY,Standard,0.0
H7lJwvNPSeM,Standard,4.0
grYLnddEDmE,Standard,0.0
xc1xIOm9Ymc,Standard,4.0
NZkXsWINkhQ,Standard,6.0
DnPauU16L4s,Reaction,6.0
YZAs_4h7wvA,Standard,0.0
ZJxkCrPrueU,Standard,-1.0
nh58Xg6IKLo,Standard,0.0
xs0MXU5sIQY,Standard,8.0
gUYTvq_yl94,Standard,0.0
OtgZJ0TDvgQ,Standard,-1.0
d3GncVz6fBI,Standard,6.0
iqicsSCbvw0,Standard,0.0
ktnR9tFHFpE,Standard,0.0
bw_fDVr_ZSY,Standard,6.0
qi_riG4M49A,Standard,0.0
Yz2NpoVDWE4,Standard,6.0
hQZG_QfSjU0,Standard,6.0
MwkOWWu7k8M,Standard,0.0
fxlo4aMBy74,Standard,0.0
tZfPfojmneE,Standard,6.0
phJRqd4D4D4,Standard,0.0
j7cAvCB81fg,Standard,4.0
1ySwvs7lSZA,Standard,0.0
VuDpPAFKrmU,Standard,0.0
_MSgHnvBtFE,Standard,0.0
VMCfBnVfpYg,Standard,0.0
LTJoX7qn8Lk,Standard,0.0
KMZSB4TfaVs,Standard,0.0
qS98S7s9SmA,Standard,0.0
Cjs6Fo9Wb4s,Standard,0.0
R8g57FMyjTI,Standard,-1.0
Wtbx40lbr5w,Standard,0.0
ORNMdjVJF00,Standard,0.0
Txis0q8B41M,Reaction,8.0
GGuTEp2SPsY,Standard,0.0
Z2q2FJb87TE,Standard,0.0
iT7h6qjDoRs,Standard,0.0
12S74OLYmow,Standard,6.0
Y6NUI-1vgQk,Standard,0.0
5wmQnUZbkpc,Standard,0.0
uG-kS-CzuPE,Standard,0.0
a-_Djn0SX1s,Standard,0.0
3q6GXFbmyvA,Standard,0.0
yBhSNMjOPxY,Standard,0.0
burUtbWe7iI,Standard,-1.0
Kknoh7x4t74,Standard,0.0
RTxnNfBHYJo,Standard,0.0
UciHKC1KDXk,Standard,6.0
YFFGe1mCvsc,Standard,0.0
nIANekb3dgk,Standard,0.0
WkvbDr9vocs,Standard,2.0
oULMkyUPo2U,Standard,0.0
BG54Fd4OuKg,Standard,-1.0
Lnh6m4ymuSE,Standard,0.0
kqevs1vTAL4,Standard,0.0
YaYZS_Q5N3w,Standard,-1.0
FFC0zDzc51c,Standard,6.0
hSo8I1mV-48,Standard,-1.0
MpTyWL9G4-A,Standard,2.0
krC63tm9EOY,Standard,6.0
IP4vObXoN8w,Standard,0.0
B2lDb_cQXjc,Standard,-1.0
r3HGwtG36AU,Standard,6.0
V8i-kR45sYI,Standard,0.0
wFG1ld3aBhQ,Standard,-1.0
S0-lT5sKMkw,Standard,6.0
eWg1F3MPEcA,Standard,0.0
_Nx_6PmMsMs,Standard,0.0
gVewEuBuL8E,Standard,0.0
Zfxewbgddik,Standard,6.0
QXPiDv_KjT4,Standard,4.0
cRXiSADKpEc,Standard,4.0
1p6eALrHHTA,Standard,0.0
MhVEFEM8CZk,Standard,0.0
9o5_ULWowGE,Standard,0.0
trZtRcauHPk,Standard,0.0
rIJuXaxKtW8,Standard,-1.0
gA-Tkf4aPZc,Reaction,8.0
gyBAS-_pFG0,Standard,0.0
Wh0dGAoodVs,Standard,2.0
jcD-xCkJn80,Standard,0.0
FJC9MHcMpYU,Standard,0.0
gyLUMPx6TKw,Standard,0.0
747g-vTtgm4,Standard,8.0
mC_44EemT-k,Standard,0.0
j3BBa3iXohA,Standard,0.0
4UIKd11G0CU,Standard,0.0
R1R_XqKHUms,Standard,0.0
YOuXFfB6RSA,Standard,0.0
NS0H74FO5xk,Standard,0.0
pxRimh_eEGE,Standard,0.0
XgcJbqXTUTw,Standard,-1.0
mTVF47b3eo4,Standard,0.0
MnrDo-pTeMk,Standard,8.0
VNjbDnb9kfY,Standard,-1.0
gMJOHFQ-TW8,Standard,8.0
F2cVwMxj3Ms,Standard,0.0
I3Tba-_Di1Y,Standard,0.0
JODL3p52gG0,Standard,0.0
-rQQKU62yCc,Standard,0.0
jjWzEkidLH4,Standard,0.0
pDwzAp5C6dM,Standard,0.0
mCoveX-0ygY,Standard,-1.0
s1SfpSVPQwY,Standard,0.0
RCb6uRHC1aQ,Standard,0.0
0Iqx0hneDNc,Standard,-1.0
z27F0Odvh4Q,Standard,0.0
4x-kCdecf3E,Standard,0.0
b9bc2w0lsho,Standard,0.0
51k5OLWf9Hc,Standard,0.0
gj4CS_23D2I,Standard,0.0
sB0Pmy086TA,Standard,0.0
oG_1r5rTirM,Standard,0.0
-7UKabWWE4E,Standard,0.0
JgwlFjuWe0M,Standard,6.0
aUV5judP97g,Standard,8.0
mZl-fBfDgvg,Standard,0.0
j3O6dKbI4UY,Standard,0.0
5hhbevPpvZM,Standard,-1.0
QZO4pDUER7k,Standard,0.0
qWZiMRzXkeQ,Standard,4.0
wctQIwDXC38,Standard,0.0
VXCUnU2hhxc,Standard,0.0
U2wsGXeBPOY,Standard,8.0
vurT-aC0To4,Standard,0.0
h5KFmJYaV4Y,Standard,0.0
jZcGkPjEZuw,Standard,0.0
BCQBF4Nkbpk,Standard,0.0
ureN2BRRAVs,Standard,0.0
wp3iaxIrMp0,Standard,0.0
7RIjBVspjsY,Standard,-1.0
l1WMULSgS8g,Standard,2.0
6CUWRUq5IJI,Standard,8.0
269bMUxwBzc,Standard,0.0
An01z12RwKk,Standard,0.0
0Gjrq60g19c,Standard,0.0
agbTPpG0y0I,Standard,8.0
3hpPFN_gwTQ,Standard,8.0
oG0SHDebCAM,Standard,-1.0
ScMKoHfGBz8,Standard,8.0
Gss_2c45THA,Standard,0.0
6WhvTc3yaMo,Standard,0.0
K2aMYMo4UN4,Standard,4.0
VfSpNIJw9NU,Standard,6.0
tK4u3ZLMXno,Standard,0.0
v-qbIwvBPIA,Standard,0.0
ngvG96zmalc,Standard,0.0
IOCcGZF39vk,Standard,0.0
JC40ubp7Xd0,Standard,0.0
yf_4rz96t5U,Standard,0.0
Wwixr4mTs1w,Standard,0.0
Ewz7knWQ3Vw,Standard,0.0
MYHUPS1vFj8,Standard,0.0
sHllHmktHZA,Standard,8.0
fLqxju51Im8,Standard,-1.0
Fw6hMwCS5yQ,Standard,0.0
ZlkcAVdI-VE,Standard,-1.0
kVNpgVNRTGY,Standard,0.0
LokPb6ICow4,Standard,0.0
zB6KhzEbKG8,Standard,0.0
YLwxtZ5YMic,Standard,0.0
Ri1JVcA9t7Y,Standard,0.0
PABQ8ZbDDKM,Standard,0.0
2nNcNt0UXE4,Standard,0.0
EWhofCBxUxQ,Standard,0.0
lzmcVLTdy84,Standard,0.0
bpMRcXf-1OQ,Standard,4.0
y7F7pnUgKLs,Standard,0.0
5VSqaNt1m5I,Standard,0.0
Tp7AoJlqCDc,Standard,0.0
U5ATijJtywk,Standard,0.0
lpOYTw6ISxg,Standard,0.0
UkZqyse1few,Standard,6.0
ej6vbSWBzho,Standard,6.0
GUbb_YP2JQk,Standard,8.0
EXMdxaYI9fo,Standard,6.0
RQfeuVAWTQc,Standard,0.0
NLKJou95ZsI,Standard,0.0
_6uGUzUz03g,Standard,0.0
uQOfKKRGm_Y,Standard,0.0
7wQiTjkAHNc,Standard,0.0
ix93ojZfVCI,Standard,0.0
j1uvtcHCjvw,Standard,-1.0
MO5bci4vMbA,Standard,0.0
AJXQXSL39rs,Standard,0.0
IjPco-z4C5Y,Standard,0.0
rBZy2tI1Fw8,Standard,0.0
m17DIvHVXXs,Standard,-1.0
iTtEoahv7Uo,Standard,0.0
u4Gz4W3NqyM,Standard,-1.0
GGUE9q1oXeg,Standard,0.0
u8inKrinhPE,Standard,4.0
kVfl7GyGYfM,Standard,0.0
cDEIDwMF6QU,Standard,0.0
9btDWv3T5rA,Standard,0.0
FXXiM9XX3Co,Standard,0.0
T7xODQ-K3os,Standard,6.0
3RQCQJSEF3k,Standard,0.0
h1v52V1cuIw,Standard,-1.0
n7jRcgqoSA8,Standard,0.0
939lUu3pXp4,Standard,6.0
ZOVMdLexpqM,Standard,-1.0
iAfoZpHlv60,Standard,4.0
YdonG-EJOyU,Standard,2.0
kGzM39QK_oA,Standard,0.0
SvxXDQM4K78,Standard,0.0
vsiY8KF3Y5g,Standard,0.0
0RFIwd4LNo4,Standard,0.0
AdWt2FWWapA,Standard,0.0
HAxM9d-H93M,Reaction,8.0
QMLKcLYQJ3A,Standard,0.0
AG3JYGH1YlM,Standard,0.0
itB2Aw0UUCg,Standard,6.0
hNI8bgHrCXE,Standard,0.0
hhYnM9Vo7w4,Standard,0.0
d-kYKGHbXB0,Standard,0.0
ttnenOgPAuU,Standard,0.0
JpLhwKsBx_I,Standard,4.0
5g9mzwqaiWs,Standard,0.0
iSGNfpPp1mE,Standard,-1.0
3e8sFLfwWbg,Standard,0.0
nHfcSmZEuNA,Standard,6.0
rtXAIGlvTcQ,Standard,0.0
OztJQm6AW7g,Standard,0.0
x8CRPk-DVDM,Standard,0.0
9xlJsmCCms0,Standard,6.0
1pWyfF_T3zQ,Standard,0.0
vpfQlvLtNf0,Standard,0.0
k8RH6jjQkx8,Standard,0.0
QzSQWkN9vlc,Standard,4.0
SvQFt9Urmxw,Standard,0.0
PUBWVpG7cIg,Standard,0.0
F9edC9kbSS0,Standard,-1.0
wx_5nXisSPA,Standard,0.0
0oab3zCQZYQ,Standard,0.0
xpOFB9YsiuY,Reaction,6.0
Mj0gVxHOBnM,Standard,0.0
A2A8L1nDWOU,Standard,0.0
0Il1rQVevAQ,Standard,0.0
FcUEmTNvvbY,Standard,0.0
a0on2JtW6YI,Standard,0.0
MhhxYHRxX80,Standard,0.0
hXN5YByr3s8,Standard,0.0
XUMJAMj9UHM,Standard,4.0
N3KoWFn7360,Standard,-1.0
rHVSnRFMXmM,Standard,0.0
vv72QeO28ao,Standard,0.0
MbzwC329K8E,Standard,0.0
nUW4esuGt2k,Standard,8.0
sx2UNQzZwHE,Standard,0.0
h6oSp8wk9aA,Standard,0.0
OzTQpXT0CRQ,Standard,0.0
RGiLoLeeS-0,Standard,-1.0
28aN-2wywmY,Standard,-1.0
knHNT7cXa2k,Standard,0.0
g_-1sowQFsg,Reaction,4.0
IwpsXaKtGaI,Reaction,6.0
6_lOLEVSzwk,Standard,6.0
CwoIiVR6g_8,Standard,0.0
fIWJHAoQgHM,Standard,0.0
ohBIzYk1Kbw,Standard,0.0
BufBTDvjQJA,Standard,8.0
yHb3wTm8BwQ,Standard,0.0
AF5iaOtLH3w,Standard,0.0
tvzdDgTn6KE,Standard,0.0
QZteaWQOQsc,Standard,6.0
fHKE3tFtfvM,Standard,0.0
AbVyRU8426o,Standard,0.0
pEtHF6TFLWo,Standard,0.0
YejEGzc69VI,Standard,0.0
oZfuUSxYmEY,Standard,0.0
3md48hfBv6U,Standard,0.0
oCReNEoJFcM,Standard,6.0
HnXU6ZSx8Q0,Standard,0.0
9qwniGxX7JM,Standard,0.0
9Cz3J9_tk3k,Standard,0.0
xcz1n0Zzdus,Standard,0.0
BtziabWbs1Q,Standard,4.0
WhuHcMofLzg,Standard,6.0
HBvTHYOFHek,Standard,0.0
z4dv62AHEK8,Standard,0.0
sbSD_dfvJ-M,Standard,0.0
jZ62sNMC35Y,Standard,0.0
Axe4bx683VU,Standard,0.0
gJhGqX1wmxE,Standard,0.0
UgsYtPKPsSg,Standard,0.0
5-Ul9JtYMRw,Standard,0.0
rrMruiyxhiw,Standard,0.0
VWbaCjP1vXw,Standard,2.0
pV1u9eu7TLU,Standard,0.0
GWe7P4ax1Tg,Standard,0.0
78Ybx0Cvra0,Standard,-1.0
EEvry4JGo88,Standard,0.0
mVf3A-admVk,Standard,0.0
_GN5J6mJHak,Standard,0.0
X7n1g49_cm4,Standard,0.0
fcjisRfqqlk,Standard,0.0
-neomJz-dNo,Standard,8.0
4iYt0E5ZE4g,Standard,8.0
ofLyDMNq_iY,Standard,0.0
j9GcFetE-r0,Standard,-1.0
tyS1fisETes,Standard,0.0
epKtOQkPTSo,Standard,0.0
tJE0fSNii58,Standard,0.0
pp7RsjauuJs,Standard,0.0
XuRde-_opVo,Standard,6.0
eWufjFJwbOk,Standard,0.0
PRw0pAz9708,Standard,0.0
3t0vuqPaCDo,Reaction,4.0
2pv4UrgG-XU,Standard,0.0
JKdKHxAUc4w,Standard,0.0
c-gZsxakjM0,Standard,0.0
XqHMgvkBpjU,Standard,0.0
wPp2g2FpHYM,Standard,0.0
DzM6RNjMN0w,Standard,0.0
WuE_nAuMBIo,Standard,0.0
fF2ELGaN1a0,Standard,0.0
b4R0DX-BP1Q,Standard,0.0
Yv3ezPZSZcM,Standard,0.0
MuM6vkFLeSs,Standard,6.0
y2r2wQgTI9w,Standard,-1.0
CokVMHtigR8,Standard,0.0
y-ALbM5BmMA,Standard,0.0
wIzvnYxPTdk,Standard,0.0
fZYo5GPj1mw,Standard,0.0
69GrrTYJFqE,Reaction,0.0
37DfmO5iwyg,Standard,0.0
ByjgQUo7clg,Standard,-1.0
aPBB6C231UU,Standard,0.0
syqS3mHUuaM,Standard,0.0
HA_wt54RlsM,Standard,0.0
J5ykt5Xwe8s,Standard,0.0
phCe4m4Svek,Standard,-1.0
3oVz_2r18Cw,Standard,0.0
g2chyI8Sgt8,Standard,0.0
6E0Usft_MNw,Standard,4.0
wT-EL4elVZg,Standard,0.0
jK7na4lLm7A,Standard,0.0
zGTn0Yv2SV0,Standard,0.0
wDZSECMIWnM,Standard,0.0
YpzUpaXOIoQ,Standard,-1.0
GRQyzRPZGjw,Standard,0.0
gmscKMho07c,Standard,6.0
3jytnOdTzDw,Standard,-1.0
AXA28CWrNLQ,Standard,0.0
l77j7ICwRPo,Standard,0.0
yjWUm_NwqQ0,Standard,0.0
wRwvJcIzhrA,Standard,0.0
yMdXFmRwxt8,Standard,4.0
5enAigcYp_M,Standard,0.0
dlo-PJ-CLSo,Standard,8.0
mRZ0RjzBFe8,Standard,4.0
tiCKE3g9WD4,Standard,0.0
hqEg4aYs3tI,Standard,0.0
1-yDxDjXInY,Standard,0.0
v4e6wJRD0U0,Standard,0.0
TGWO8JCX2kI,Standard,0.0
sTMdy2V-ZSY,Standard,0.0
HrQImXIWjNc,Standard,0.0
C2D7fqjlyVI,Standard,0.0
ogRBcaP934w,Standard,0.0
GVZ56vYdEAY,Standard,0.0
b26_0DKijnQ,Reaction,0.0
9CIxMkaNSDY,Standard,4.0
m-y8y1ivd4M,Standard,-1.0
dqRik8BK16g,Standard,0.0
lIjo14JPp0g,Standard,0.0
RVB-UvEfLRA,Standard,0.0
