video_id,video_type,ideology_score,populism_score,request
M0tOetYdIHg,Standard,7.5,8.5,
STUFasK05lo,Standard,-1.0,-1.0,
dEzws2fiSa0,Reaction,8.5,9.5,
ocuJj7azB7E,Standard,5.0,0.0,
yQOyQIOlPfQ,Standard,8.5,9.5,
OSREosyGhCw,Standard,-1.0,-1.0,
rjoFGQuUaik,Standard,5.0,1.0,
dx42P2DLwhg,Standard,8.5,9.0,
S_x7xav-gHw,Standard,4.0,0.0,
1LPlUvEsYG0,Standard,-1.0,-1.0,
SBIOmKFMjwo,Standard,-1.0,-1.0,
XdOi0TVF2NY,Standard,8.5,9.0,
dn6crG4nBTU,Reaction,-1.0,-1.0,
IZ7JgcU19T8,Standard,8.5,8.5,
pKteT63qD08,Standard,8.5,9.0,
vHsJB1QDOFQ,Standard,8.5,8.5,
zMVuUigK97g,Standard,-1.0,-1.0,
qSnsj02FHuM,Reaction,1.5,1.0,
ZN94SoVRAqk,Standard,6.0,7.5,
cw7TaCDL1xE,Reaction,4.0,7.5,
mvDttF5Da-A,Standard,5.0,0.0,
mFB4QFSUC3I,Reaction,7.5,7.5,
F3fiJCPdoLM,Standard,-1.0,-1.0,
vC2oLLQzwOY,Standard,-1.0,-1.0,
VrDPt8ZpbVQ,Standard,5.0,0.0,
yhRYxIpfmXk,Standard,7.5,9.5,
nVZvewz0Z1U,Standard,-1.0,-1.0,
t5uiSQ9Soig,Standard,5.0,0.0,
4a0JOiTgozg,Standard,7.5,9.5,
rtJo5szwTF0,Standard,8.5,9.0,
gpvx9_dOMLA,Standard,7.5,9.0,
x0disNHU6k4,Reaction,5.0,8.5,
fgKfo98ogH4,Reaction,-1.0,0.0,
GNfRNctEcEc,Standard,7.5,7.5,
tYCHDHaZqvU,Standard,7.5,7.5,
LaHjL0x1X2M,Standard,5.0,0.0,
fchFV_u2R68,Standard,5.0,0.0,
Mq4plS_j-sM,Standard,3.5,0.0,
cHE8Jdys1aA,Standard,5.0,0.0,
5rqHVTxnYvY,Standard,8.5,9.0,
kc6u-I1TlR0,Standard,4.5,0.0,
C6u9-Vay_cA,Standard,-1.0,-1.0,
zkwyueeTW_g,Standard,7.0,6.5,
sW2TAT-RAiI,Standard,-1.0,-1.0,
B-Mz92xWR8s,Standard,5.0,0.0,
vA8ZieHmqak,Reaction,7.0,7.5,
vLP99WnEQIk,Standard,8.5,9.0,
RXuoVx_9dRs,Standard,5.0,0.0,
ZmWTzDGLwlg,Standard,-1.0,-1.0,
mjkebHYLNxs,Standard,5.0,3.0,
PDnfigoOTsc,Standard,-1.0,-1.0,
xgd5j6azPA0,Standard,5.0,0.0,
6XKzn8G9v-0,Standard,-1.0,-1.0,
aFaTXyjnNfU,Reaction,1.5,2.5,
PVPv-9fTPZY,Standard,-1.0,-1.0,
_fnQb-vw8-o,Standard,8.5,9.5,
q7xIvlNyaLQ,Standard,5.0,0.0,
yJZkG25_NQI,Standard,5.0,0.0,
qA9XO_uv-JQ,Standard,-1.0,-1.0,
PMShUIZWaiA,Reaction,3.5,1.0,
wH1a7OLoTHQ,Standard,8.5,9.0,
wHqE-VjLciQ,Standard,6.0,0.0,
DNbIEZ2LaOY,Standard,7.0,0.0,
NEwSUJH66uU,Reaction,1.5,7.0,
yWDAAy23Sns,Standard,7.5,8.5,
xGPHMzlblGQ,Standard,7.5,8.5,
LeWX_1G5BbQ,Standard,8.0,7.5,
N4pDhrgV8Uk,Reaction,8.5,9.5,
IZ2mFmWRrvE,Standard,3.5,0.0,
y6Ptbq3oLhM,Reaction,5.0,1.0,
hJNxgjx6q3w,Standard,5.0,0.0,
huRhpmlHMKI,Standard,-1.0,-1.0,
2w5uGbsYO_A,Standard,8.5,9.5,
FAaBRqtmAiU,Standard,8.5,7.5,
FtsTYN1dLno,Standard,7.5,6.5,
cgqZbyJPFd0,Standard,7.0,8.5,
HbQm4JPchXU,Standard,-1.0,-1.0,
3Eqn3vtcBP4,Standard,6.5,8.0,
vpHfo8mjhGk,Standard,9.0,9.5,
u4w3-MdpLyM,Standard,6.5,6.5,
J5ZOoHpx9rY,Standard,-1.0,4.0,
mori11Zej5c,Standard,7.5,8.5,
o_ExeLcVJCc,Standard,5.0,0.0,
lVcSiAh_H34,Standard,6.5,0.0,
UBqFh2eb3cY,Standard,5.0,1.0,
LjH2kl-e-4c,Standard,-1.0,-1.0,
MVd_uI92gtI,Standard,-1.0,-1.0,
BoJkeCmtwkQ,Standard,8.0,8.5,
67esHnbOj1o,Standard,5.0,0.0,
OhZvfiN_eTY,Standard,-1.0,0.0,
423kp6Ber4c,Standard,8.5,7.5,
IM_hOYtisfg,Reaction,8.5,8.5,
SyiEf-gQNI4,Standard,7.5,6.5,
sSWgMmMb7pg,Standard,-1.0,-1.0,
6L94ythsuHo,Standard,8.5,9.5,
Q0ggfjuYI7U,Standard,5.0,0.0,
1GVvHb-RYg0,Standard,2.5,0.0,
Nuw8zvIPOJY,Standard,8.5,9.0,
IB-U9wzBjcg,Standard,8.5,9.0,
BRYR-bNKNPE,Standard,6.5,9.0,
3xT8_5LkNDI,Reaction,7.5,8.5,
8QsCDKHTc5Y,Standard,3.5,6.0,
5RH_L2dkSLQ,Standard,5.0,0.0,
a6dfpAYVBDU,Standard,9.5,9.0,
QI-eTMuBCRs,Standard,8.5,8.5,
Xvfci8ro_co,Standard,4.0,0.0,
km9iMf2bp7U,Standard,7.5,9.0,
xez5am9PJW8,Standard,5.0,0.0,
O4JsuDOL8EA,Standard,8.5,9.5,
ZMlqi5ZuoPM,Standard,7.5,7.5,
Gk7J_h8U4yY,Standard,5.0,7.5,
VGe09-PAuw8,Standard,-1.0,-1.0,
Dl9YwoSty1Q,Standard,4.0,4.5,
BjpKWOkuKng,Standard,5.0,0.0,
RoOCet1n884,Standard,5.0,0.0,
nDFq0fclKns,Reaction,7.0,9.0,
gqFGOiEbh88,Standard,3.5,0.0,
t4F0uXdv88U,Standard,6.5,7.5,
o4OZtiJ_QJE,Standard,5.0,0.0,
SeOHsvdUkCI,Reaction,6.5,8.5,
h3Op9G2hVpA,Standard,10.0,10.0,
1e775aB-R1s,Reaction,3.5,6.5,
RaATksBaHQI,Reaction,7.5,6.5,
nXnLpNr6kIE,Standard,4.5,0.0,
_JpzJhlRGVk,Standard,-1.0,-1.0,
YPBJC3GxOrc,Reaction,7.5,9.0,
kymkREmtgPQ,Standard,3.5,1.5,
faZUPKe47m8,Reaction,7.5,8.5,
xYV5UBqTBls,Standard,7.5,7.5,
J5w_Mi7Jc34,Standard,5.0,0.0,
8j7Bj0La5Q4,Standard,4.0,7.5,
j9_VzHDp8QE,Standard,5.0,0.0,
il3YTj29uGY,Reaction,7.5,7.5,
HlXpSbLVzvU,Standard,3.5,0.0,
HHM4MBIKDL4,Standard,8.5,9.0,
NVPKyHa3-V8,Standard,7.5,8.5,
eYUhPYAf2zM,Standard,5.0,0.0,
kOILi_tIC-I,Standard,7.5,8.0,
HBErn1kt5Qo,Reaction,-1.0,-1.0,
GCMuqwfEJqQ,Standard,5.0,0.0,
B-G7jiOcRVg,Standard,-1.0,-1.0,
kfmAsHPJWGI,Standard,-1.0,-1.0,
50Tf7Kbj6Rs,Standard,8.5,9.5,
kxVE5LYBmns,Standard,5.0,0.0,
zzcgMi3YfNc,Reaction,8.0,7.0,
J_4a0sHR2Cs,Reaction,1.5,1.0,
T882cg8gs58,Reaction,7.5,9.0,
ZMsOYMT2TjQ,Standard,-1.0,-1.0,
N677uGFQOZg,Standard,7.5,7.5,
LsCGffd5pGo,Reaction,7.5,6.5,
Iq8zl1DuDDU,Reaction,8.0,9.0,
LgyobVrWV5Q,Standard,8.5,6.5,
5BqI2Ef9elM,Standard,-1.0,-1.0,
bxwpLcJojII,Standard,5.0,8.0,
o4WFACkiV-8,Standard,-1.0,-1.0,
dJpXQLJBoCI,Standard,5.0,7.5,
6q1IU1VFgo8,Reaction,-1.0,0.0,
ZuBkmvxdsBo,Standard,-1.0,-1.0,
DY2qbqrCjYo,Standard,7.5,8.5,
a1Pga5IztX8,Standard,5.0,0.0,
PK-pGhU7yys,Standard,8.5,1.5,
wFPcJ9Iv2Gs,Standard,6.5,1.0,
pRM6VaDRFeo,Reaction,7.5,8.5,
ZTpBOjpiHRw,Standard,5.5,6.5,
Hi8SHMWesaM,Standard,5.5,0.0,
aO4BesHNMZ8,Standard,2.5,6.5,
K6eXBD0rzME,Standard,7.5,8.5,
MDKYTpjHxVA,Standard,5.0,7.5,
DWs5XggGY6w,Standard,2.5,0.0,
al9F6JbPq9g,Standard,-1.0,-1.0,
_wL15L1Bfog,Standard,-1.0,-1.0,
0rAhZ0mq6Cs,Standard,7.0,7.0,
GHeCnCtKkwU,Standard,4.0,7.0,
YR4M6mUHpsE,Standard,7.5,6.5,
7LiTwGBx5TA,Standard,7.0,8.0,
9H8V9PTR8hE,Reaction,9.0,9.5,
JXW4Yy5LDOs,Standard,-1.0,0.0,
TOdIxdd-IAw,Standard,7.5,9.0,
EFPyP-aYGlc,Reaction,2.5,1.0,
iEc-wt8dasE,Standard,7.5,8.5,
8vfASBvCeW8,Standard,9.0,9.5,
sy0MdZ-85wk,Standard,5.0,8.0,
jqTjLwefLx0,Standard,-1.0,-1.0,
CrC6MXTE40k,Standard,-1.0,-1.0,
_SN5ocsEkGA,Standard,-1.0,0.0,
hsB6inV4Q5o,Standard,5.0,0.0,
sgWvBBCNEZc,Standard,-1.0,-1.0,
ZZ8O5iPpy9M,Reaction,8.0,8.5,
5hz4PcXNH70,Reaction,8.0,9.0,
-o-z1mh-aZ8,Standard,7.5,6.5,
_NsVTFPUVIE,Reaction,3.5,1.0,
R4H7Taby0rg,Standard,5.0,0.0,
KtVE3FTc2gY,Standard,-1.0,-1.0,
YSu2Iy6hnss,Standard,5.0,7.5,
NyPAQt4RZDM,Reaction,8.5,9.0,
esK7Z7d5gOw,Standard,8.5,9.5,
DNiJZpEA3C4,Standard,5.0,0.0,
4u_c3xQyzx4,Standard,8.0,9.0,
iixxabe2FVg,Standard,-1.0,-1.0,
NM6UEY8hjfs,Standard,7.0,6.5,
cmS_dFGr424,Standard,5.0,0.0,
8cKZ7oXVDTs,Standard,5.0,6.0,
CBpLYfEsKbs,Standard,5.0,0.0,
RIMAlPJj_nA,Reaction,6.0,9.0,
cEvuIYcs-Bk,Standard,7.5,8.5,
4TqzoZTBo_Y,Standard,-1.0,-1.0,
qvst0JShis0,Reaction,1.5,8.5,
GWYmYM0Fk6c,Reaction,-1.0,7.5,
XnhOL4_Lxwk,Standard,-1.0,-1.0,
J04RG_EYttQ,Reaction,2.5,8.5,
t1MhnSK8uds,Standard,5.0,0.0,
vl7u2v4K0ec,Reaction,6.5,7.5,
kefPTWSNSdk,Standard,8.5,8.5,
5gflIz0yVu4,Standard,-1.0,-1.0,
aI1RGELjJPs,Standard,-1.0,0.0,
8xFXbs-iFfc,Standard,-1.0,-1.0,
I-EeYqtEqU8,Standard,-1.0,-1.0,
DLb6qVdIpDQ,Standard,-1.0,-1.0,
AhRMFVLh00k,Standard,5.5,1.0,
rtoSB1lsO-g,Standard,4.0,9.5,
t7x2-e8ZfCs,Standard,8.5,9.0,
7j7lB71rF38,Standard,7.5,7.5,
215xoXx7Ub0,Standard,8.5,9.5,
Mj0xvrFxgSQ,Reaction,8.5,9.5,
aZ77F3-L9jU,Standard,7.5,8.5,
R8Ecov5XwtY,Reaction,8.0,8.5,
v_-c-Ziou20,Standard,-1.0,-1.0,
7TzKker_rEk,Standard,2.5,7.0,
tuFH3EYie2c,Reaction,1.0,8.0,
iUrbtTUAUXk,Reaction,8.5,8.5,
zu5ejRznCEI,Standard,5.0,0.0,
5LVl6Xia2i4,Standard,6.0,2.0,
HW9XnMMtYk8,Standard,6.5,6.0,
EFV_FEA8TeE,Standard,6.5,7.5,
-D2dRlw8Ry4,Standard,-1.0,-1.0,
3FQxqvBE8uU,Standard,9.0,9.0,
iA7apzctUz0,Standard,3.5,0.0,
NDjdUW-JvlY,Standard,-1.0,-1.0,
wew8sArc4Fo,Standard,3.0,1.0,
vQpA0UUKKsE,Reaction,2.0,7.5,
s15ADZa3BvI,Standard,1.5,8.5,
h3mbWtyZyt4,Standard,5.0,0.0,
BbmZrZzYh1s,Reaction,6.5,2.0,
Edj6vwvQ2_g,Standard,7.5,8.0,
WJunO_1sx9Y,Standard,7.5,8.5,
QhvWM9DdGA0,Standard,-1.0,-1.0,
QEeGLJHXR5Y,Standard,7.5,6.5,
yoFP8KvKyXE,Standard,8.5,9.5,
STfWbcZqTt4,Reaction,1.5,0.5,
TfqMTQOUwiI,Standard,9.0,9.5,
aHsxQK78RQE,Standard,7.5,8.0,
hIiUxpH7LYA,Standard,-1.0,-1.0,
-kCDr13MKIk,Standard,-1.0,-1.0,
rP35qR93di0,Standard,-1.0,-1.0,
h3tNC0ufMHY,Standard,7.0,7.5,
msvUOmvfMZ4,Reaction,8.0,9.0,
g7NIqpjFF50,Standard,7.5,7.5,
zGySnpjRGUs,Reaction,-1.0,-1.0,
tEJzyypkJRU,Reaction,2.5,7.5,
KcKKtrKebII,Standard,-1.0,-1.0,
ioMO2PYRJ68,Standard,-1.0,-1.0,
wAB7G1EzhUI,Standard,5.0,8.5,
I2H6rgdnxdI,Standard,5.0,0.0,
1IhVyThW718,Standard,5.5,7.0,
s-jetLUqUUU,Standard,-1.0,-1.0,
hxw075UALGw,Standard,5.0,0.0,
lNW3V_mXGTU,Reaction,4.0,1.0,
9bgncYPOjC0,Standard,-1.0,-1.0,
ohOP3IHcnok,Standard,7.5,9.0,
7-4Ds-v3-pg,Reaction,-1.0,0.0,
NRsEnzrbkU8,Standard,-1.0,-1.0,
wlwBD-1Dnms,Reaction,7.5,9.0,
mjgmKBhC8tg,Standard,7.5,6.5,
nvkJV3L_wYo,Standard,7.5,9.0,
OHtANVEZY9Y,Reaction,5.0,0.0,
2a096zmpbGg,Reaction,1.5,7.5,
99yTuuF01-c,Standard,1.5,6.5,
sZf5jw-t-fw,Reaction,8.5,9.5,
z8AF1MGtVTc,Standard,7.5,8.5,
GnNx0a85pVQ,Standard,3.0,1.5,
PR_BdPympMw,Reaction,7.5,9.0,
P16fle4Frwc,Standard,-1.0,-1.0,
B-gJ4yotzGE,Standard,8.5,9.0,
fFYKZz9fbXk,Standard,-1.0,-1.0,
O9AwJ7knuh4,Reaction,3.0,6.5,
QE8g2JQBhyM,Standard,5.0,0.0,
GIdx9mSbrcE,Standard,-1.0,-1.0,
koe7WHEB14M,Standard,-1.0,-1.0,
NPz8v1wLdsk,Standard,-1.0,-1.0,
d0hS7iKq1zc,Standard,7.5,4.5,
2OvrbeVnxzg,Standard,7.0,8.0,
PZRd6xRPKEo,Standard,7.5,6.5,
MgWPFcdxVZI,Standard,6.5,4.5,
zfoRe27x3jU,Standard,5.0,0.0,
1JOqBkli6_E,Standard,-1.0,-1.0,
Tiz2iuXbp04,Standard,6.0,0.0,
XGpIjkRtFxw,Standard,7.5,7.5,
SwyimMXmwFc,Standard,3.5,1.0,
xXgn1iNRm14,Standard,5.0,0.0,
tBi_e8_w6xI,Standard,-1.0,-1.0,
6wYMiuW2BYw,Standard,5.0,0.0,
YN-WgdnhOLU,Standard,4.5,0.0,
mlEjc7HBids,Standard,8.8,9.2,
RZrrYaH_7-0,Reaction,8.5,8.0,
F0qQfN95cE0,Standard,-1.0,-1.0,
aF9yk_zu76U,Standard,8.5,9.0,
Z4iOoQIAgSQ,Standard,-1.0,-1.0,
mmoQMBQzX7s,Standard,6.0,7.0,
gNkJRZhXSCU,Standard,5.0,6.5,
k1_FYKN_yos,Standard,5.0,0.0,
ndGwh1APh6Q,Standard,5.0,2.0,
O74mFTYp5QY,Standard,8.0,9.0,
2Xc-Fv3WyR0,Standard,5.0,0.0,
KLzXhJeyQ1A,Standard,6.5,7.5,
MF7wp8l0UgI,Standard,4.0,2.0,
NPWvg5cGgsQ,Standard,7.5,8.0,
k0D5nCpgbZM,Standard,7.5,8.5,
L_U3tUn1LJ8,Standard,-1.0,-1.0,
HVc3tWQHblQ,Standard,5.0,0.0,
RB3MEt8cZ6Y,Standard,7.5,8.0,
K7tJKeS0vow,Standard,-1.0,-1.0,
2EPd8gEdkCE,Standard,7.0,6.0,
_48g4Ein_R0,Standard,7.5,8.5,
g8sNLJO5dfA,Standard,-1.0,-1.0,
2EbG2R7GQjU,Standard,8.0,9.0,
bs00lPMoeKg,Standard,2.5,0.0,
VjU47zFMbeA,Standard,7.5,6.5,
Y49t7_G0eS8,Reaction,4.0,6.0,
LWEsiTobRZ0,Standard,8.5,9.0,
a53RVOX2EE0,Standard,5.0,0.0,
QqctjpepeA0,Standard,7.5,1.0,
uy9dElLoTnM,Standard,5.0,0.0,
RuMfPhTBov4,Standard,-1.0,-1.0,
noHLZoLJSTw,Standard,5.0,0.0,
Zpl4LCZ31TQ,Standard,-1.0,-1.0,
bFuu3upK9Z0,Reaction,9.0,9.0,
OqNBywPjfRU,Standard,5.0,0.0,
SvlQ9n5CGNY,Standard,-1.0,-1.0,
ePuuzdhPALk,Reaction,2.5,7.5,
UY52b64mvOQ,Standard,5.0,0.0,
G1LEfIEHNTQ,Standard,-1.0,-1.0,
Uh_mtKhLyC4,Standard,4.0,1.0,
40IVoVS2oyA,Standard,4.5,0.0,
reWdCozm8hE,Standard,3.5,0.0,
QBLVV5njkvI,Standard,7.5,6.5,
M87B5cuWceE,Standard,8.5,9.0,
Jrd9AUxx_n8,Standard,4.0,3.5,
1Sfs04wAb5A,Standard,5.0,0.0,
Fuf8fKBCIos,Standard,5.0,0.0,
JQtgV3SqdNM,Standard,-1.0,7.5,
aOYvHURqsI0,Standard,5.0,3.0,
IAQpRWurzDE,Standard,8.5,9.0,
FuJmB-tcW9o,Standard,5.0,0.0,
ZWr2e6sJORE,Standard,8.0,9.0,
HHTY66O3zFM,Standard,6.5,7.0,
wjJgQs1wdho,Standard,2.5,3.0,
nz7aMkBZgGM,Standard,3.5,0.0,
8E3S9zGnG9Y,Standard,-1.0,-1.0,
VwIMo_xO1DQ,Reaction,9.5,9.5,
h-aqGTtIlWY,Standard,-1.0,-1.0,
0QlJRjZ1grQ,Standard,8.0,7.0,
x4ms74GOJq8,Standard,7.5,8.5,
0aWiafWWB6g,Reaction,-1.0,-1.0,
2S4zDz5G9F8,Reaction,5.0,0.0,
1Gzl08Jpjtg,Standard,5.0,0.0,
TVTzWaCXQ5s,Standard,5.0,0.0,
2y8pSSNiunQ,Standard,3.5,0.0,
85LByA7KVRw,Standard,8.5,9.5,
W_Eo1qJMi1I,Standard,-1.0,-1.0,
UI5HIfs0K8A,Standard,-1.0,-1.0,
J15odE8ZN7I,Reaction,8.5,9.5,
v3o4dkp7P5o,Standard,7.5,7.0,
NXPIj0UtClQ,Standard,8.5,9.0,
uH_rblb4GtE,Standard,-1.0,-1.0,
UGZaASLO5cc,Standard,5.0,0.0,
LoUGOsPTOps,Reaction,-1.0,-1.0,
hznedifIiS4,Reaction,0.5,1.5,
tTNT8I5gG_w,Standard,1.5,0.0,
ufROPA0RXIo,Standard,3.5,3.0,
HCE7zjnU97c,Standard,4.5,0.0,
XGcIrUUj1mc,Reaction,8.0,8.0,
PyoZFxLb-yo,Standard,5.0,0.0,
2smRzIQQngY,Standard,5.0,0.0,
c581bNgfbqA,Reaction,-1.0,6.5,
umhsOHSX83w,Standard,8.5,8.5,
meXrYXTHz9w,Reaction,5.0,0.0,
e_2e5B_btcA,Standard,-1.0,-1.0,
AIvGcDn6akU,Reaction,5.0,0.0,
FPaVRbwIXvY,Standard,-1.0,-1.0,
okxdcbfi22k,Standard,9.5,9.5,
HFzxUNsZyoY,Standard,6.5,4.5,
ef2URN1iYa0,Standard,-1.0,-1.0,
smKZAFbZxJw,Standard,-1.0,-1.0,
MeZ6Mg6ohcI,Standard,3.5,3.5,
NaDLQml-dFo,Standard,5.0,0.0,
mFEfF1YHSRw,Standard,-1.0,-1.0,
r6SIPCwk0eI,Reaction,8.0,9.0,
xMBKzKHxhYo,Standard,9.5,9.5,
PRaymwbfrbI,Standard,5.0,0.0,
EAyiCyZTZwI,Standard,4.5,0.0,
TnY4sa0xpNg,Standard,4.0,0.0,
3mKL9_eNzo0,Standard,2.5,7.5,
O26tLgrcooU,Standard,6.5,3.5,
0PlAqYILpgY,Standard,7.5,8.5,
pxcuTzLs7CU,Standard,5.0,0.0,
ej_MVF-PxaI,Standard,5.0,0.0,
rZWybe8nexo,Standard,7.5,8.5,
B5nCLK4lopk,Standard,8.5,8.5,
P72GVgoJL1M,Standard,8.5,8.5,
l_NZyPIMLVE,Standard,9.5,9.5,
gIxC9nv4Y24,Standard,5.0,0.0,
qkJh3MwZkTM,Standard,-1.0,-1.0,
kvhTTbz5kfs,Standard,3.5,0.0,
-HIYaYrL2zg,Standard,-1.0,-1.0,
S8N75jSjlog,Standard,5.0,0.0,
W0nf1IcJVe8,Standard,-1.0,-1.0,
sArEgjeWmHk,Standard,-1.0,-1.0,
MrweIn-eVAg,Standard,5.0,0.0,
fwDDIOG6LTk,Standard,5.0,0.0,
OFW2GEdoxgQ,Standard,3.5,0.0,
JWV3jCHIOEg,Reaction,7.5,8.5,
ALY7yBA0zA4,Standard,6.0,0.0,
XqrED4zu8CY,Standard,5.0,0.0,
uB6WNpco8oY,Standard,5.0,0.0,
AEj_yzxA0w0,Standard,-1.0,-1.0,
DIYZLiihAIk,Standard,9.0,9.5,
69-umhCXJTg,Standard,-1.0,-1.0,
Bv9CmV6gq5s,Standard,-1.0,-1.0,
fKBumzH3Txo,Standard,9.0,9.0,
sXq5v4KMZxE,Standard,-1.0,-1.0,
-GfB55XKgHg,Standard,5.0,0.0,
8R9_ohuZIDY,Reaction,7.5,8.5,
p0Z8E3VsQFQ,Standard,8.0,8.5,
CLS9yDr961k,Standard,8.0,8.5,
WPagWAC2sng,Standard,8.5,8.5,
cI4HBVy4Y5I,Standard,5.0,0.0,
krlyEORKTRo,Standard,5.0,0.0,
wCa7x-JbF18,Standard,-1.0,-1.0,
GH_uwkz6xpY,Standard,5.0,0.0,
PcRcXxri1Ik,Standard,-1.0,-1.0,
S701ix3bP9Y,Standard,-1.0,-1.0,
ixhfCvHR1RY,Standard,5.0,0.0,
MBnTQD_WP6c,Standard,-1.0,-1.0,
32qlwbgsRfA,Standard,-1.0,-1.0,
LfmVbwWhld8,Standard,4.5,0.0,
rK9QWN9ejN8,Standard,5.0,0.0,
c672E7ARiQI,Standard,3.5,6.5,
LMZ7gXS0IAI,Standard,5.0,2.0,
LYUqhoHFZ4A,Reaction,7.5,6.0,
FoiciSBFqyI,Reaction,1.5,1.0,
oMwyySwc6zI,Standard,7.5,9.0,
vEgMgUxiOz4,Standard,-1.0,2.0,
W6vXMGCgMPI,Standard,8.0,9.5,
K859gTM2Ucw,Standard,-1.0,-1.0,
SHbKF260a2Q,Standard,8.0,8.5,
wD0CxGraWX8,Reaction,4.0,8.5,
WxPyQ-EDcwA,Standard,-1.0,-1.0,
_AtnCgiDmVc,Standard,8.0,8.5,
s2htnk92cyM,Standard,3.5,6.5,
SjvRM7TSW1Q,Standard,-1.0,-1.0,
R1KrSGyTdmg,Standard,8.0,8.5,
w9udakjOwtA,Standard,8.0,8.5,
c7Oyd9l-DPQ,Standard,8.5,9.0,
oUg1xWE1QhI,Standard,5.0,0.0,
Mc6SOBJzpR8,Standard,5.0,0.0,
ksiKQT3QLyg,Standard,2.5,7.5,
37a1ue9NIpM,Standard,8.0,8.5,
94thNv0qKmw,Standard,-1.0,-1.0,
dWvM7L0Xs8U,Standard,3.5,2.5,
qT0BzeSk_9Q,Reaction,9.0,9.0,
x8fYdONTdYA,Standard,-1.0,7.5,
mhUMNr_55-w,Standard,5.0,0.0,
imEa011CooU,Standard,-1.0,-1.0,
0-fIMKdLKnE,Standard,-1.0,2.5,
CWUAd2U2qdM,Standard,4.0,0.0,
Yg3oH1svlzs,Reaction,7.5,8.5,
OQ3-7gY_DoI,Standard,6.5,0.0,
CdTPjLMPIeE,Standard,-1.0,-1.0,
O2NFb_vYMzk,Standard,-1.0,-1.0,
sMUO-FtYzTo,Standard,-1.0,-1.0,
9Ri0IZyNiA4,Reaction,7.5,9.5,
buESMCsKg98,Standard,7.5,7.5,
kZkfn-Aacm8,Standard,-1.0,-1.0,
iuc7Z5VwxVs,Standard,7.5,9.0,
jLLdHPibG8c,Standard,7.5,7.5,
7lDb1rDYcic,Standard,5.0,0.0,
ZxNKJF19gro,Standard,8.5,8.5,
QY5SPP0HeNU,Standard,6.5,8.5,
MjyL7kBAS3s,Standard,5.0,0.0,
tlU3gJXVTwc,Standard,7.0,7.5,
OuEDy2x_46c,Standard,-1.0,-1.0,
cNAzw-Q25ew,Standard,5.0,0.0,
lJs5QmURCSc,Reaction,8.5,9.0,
3hhKyCVANgw,Standard,7.5,6.5,
2dAXKWfut_Q,Standard,8.5,8.5,
eykgmmlGPWA,Standard,5.0,0.0,
fJg1CcivZcw,Standard,5.0,0.0,
p1c7CxDQj_I,Standard,7.5,7.5,
iLdeAiFITKw,Standard,-1.0,-1.0,
cGsT7W0PXhQ,Standard,6.0,7.0,
QQMqPch1tfw,Standard,-1.0,2.0,
vG_Cwvzjz5Y,Reaction,7.5,8.5,
Q7E27j5eMJQ,Standard,4.5,0.5,
vmxpzyBAyvw,Standard,5.0,0.0,
eeX84JdZzv8,Standard,8.5,9.0,
ZpZ1d8OBLVI,Reaction,5.0,2.0,
yQsxKaw2DAM,Standard,-1.0,-1.0,
9AjmFkw-H_Y,Reaction,7.5,9.0,
gO_rPR2BZOU,Standard,6.5,2.0,
SFNEOahK2eU,Reaction,5.0,0.0,
bjtfMZvWjoM,Standard,7.5,8.0,
rnYOsqFlJ30,Standard,5.0,0.0,
kBXonXAHlCo,Reaction,7.5,9.0,
6QQ5W0hzI8g,Standard,5.0,0.0,
Q8Q4Xvft0IM,Standard,-1.0,-1.0,
H8ezenA057U,Standard,3.5,7.5,
W26xOcBuil0,Standard,-1.0,-1.0,
svmKFIDeoE0,Standard,-1.0,1.0,
oqs2XdxQBqQ,Standard,-1.0,-1.0,
taaWNuUIMR8,Standard,5.0,0.0,
fkvz4RYIkvo,Standard,5.0,0.0,
ibmTTRG3FKE,Reaction,3.5,8.5,
3GRJ-wL5dF0,Reaction,-1.0,-1.0,
DoRCGmoEUNo,Standard,7.5,8.0,
tPOUTjqPm_o,Standard,2.5,8.5,
jKU2SyyDiBo,Standard,5.0,0.0,
qHDjvEtCfrc,Standard,1.0,7.0,
5sl2pkK_PoI,Standard,-1.0,3.5,
OP-YlHVx7bw,Standard,6.0,0.0,
gvpVgybrQLE,Standard,8.5,8.5,
ZTC2mKJu9BM,Reaction,7.5,8.5,
yBcgeYZRnRo,Standard,6.5,6.5,
Zuz9WiPs0kM,Standard,7.5,0.0,
VcNgOMI55tk,Standard,7.5,8.5,
COVtNTOMU7U,Standard,5.0,0.0,
nxB0pSfy7xs,Standard,5.0,0.0,
yTXibqQAheE,Standard,8.5,7.5,
KQudzBcS0pA,Standard,6.5,7.5,
ayqAHWwarUA,Standard,5.0,0.0,
PHzUDApyIMg,Standard,-1.0,-1.0,
WPlln42FCks,Standard,8.0,9.0,
c66eDCPjoAQ,Standard,5.0,0.0,
fBUjT84BNTA,Standard,7.5,8.5,
psD8-no1dq4,Standard,7.5,7.0,
UVMz7BLTpRQ,Standard,2.5,7.5,
HpyeIED7tXw,Reaction,7.5,6.5,
q-EHvlP9QME,Standard,-1.0,-1.0,
DBwISkitEUE,Standard,5.0,7.5,
08aAQOAxEK4,Reaction,8.0,9.0,
r-AhlA33uiw,Standard,-1.0,-1.0,
tvXviG1JUEA,Standard,6.0,2.5,
v5JLfqnbAp0,Standard,5.0,0.0,
eSaZN9xKfkM,Standard,-1.0,-1.0,
