video_id,video_type,ideology_score,populism_score,request
6Ig1Om7TKy0,Standard,9.0,8.5,
KcT90hXMzAQ,Standard,4.0,0.0,
jYlk47yauZo,Standard,6.5,0.0,
OA-94Jywv98,Reaction,7.5,7.5,
DvtHWU_eLno,Standard,-1.0,-1.0,
KuPjS0JhgZ0,Reaction,7.5,8.5,
CtWT6fNpvPI,Standard,1.5,6.5,
yyPCNmKMsaU,Standard,9.0,9.0,
FkM69rMAlkU,Standard,5.0,0.0,
BoNzsQcOMCk,Standard,5.0,2.0,
PuuJ__KED1M,Reaction,2.5,0.0,
2Sf5TEV6cbY,Standard,3.5,4.5,
-GleH1Fm4g0,Standard,-1.0,-1.0,
_t-RB1QE5es,Standard,8.5,9.0,
mkJvJ72_EiU,Standard,-1.0,-1.0,
vwJeLKNmU1g,Standard,7.0,0.0,
b2LLvpH5e1Q,Reaction,8.5,9.5,
tezsE5lJ4ZY,Standard,5.0,0.0,
xu2ixiWFuNY,Standard,9.0,9.5,
n-Sdx1kCF2c,Standard,-1.0,-1.0,
-7nQgBSQFAA,Standard,-1.0,-1.0,
8Ki-Fji_ZBc,Standard,6.0,7.0,
sIl3_ehUvog,Standard,8.5,9.5,
ODABTvD-DU0,Standard,9.0,9.0,
7Brl228CjDc,Standard,-1.0,-1.0,
cAJY90XQh18,Standard,5.0,0.0,
DVd3RAVoF-k,Standard,-1.0,-1.0,
04WI_23XoZQ,Standard,-1.0,-1.0,
1u_uneolCC8,Standard,9.0,9.5,
-1DGy7hJeTw,Standard,7.5,8.5,
WNdhtrbRa5o,Standard,7.0,4.5,
5QHpX6mu7uI,Reaction,1.5,6.0,
0CRclt2clgw,Reaction,-1.0,-1.0,
De1r89rNcbo,Reaction,6.0,9.0,
oYADpb8VtU4,Standard,-1.0,-1.0,
-H_SS1GSzEI,Reaction,2.0,2.5,
wm06s0RBBk8,Standard,5.0,0.0,
wIxaXbelBek,Standard,8.0,8.5,
bJqW5jKQO_k,Standard,5.0,0.0,
3TCP4tkeQMI,Standard,5.0,0.0,
yo_oW3px4kY,Reaction,1.5,7.5,
-iz6EoFJfSA,Standard,5.0,0.0,
z_zJ0PSIoVg,Standard,5.0,0.0,
knzB4C_SSZs,Standard,5.0,0.0,
7mtxwI0m3U8,Standard,5.0,0.0,
s38lOpttv60,Reaction,-1.0,0.0,
lJ7faXRW4x0,Standard,-1.0,-1.0,
LNj0wKjba6A,Reaction,2.5,7.5,
K8s0mQc2Z7k,Standard,5.5,0.0,
yovpwgo9QP0,Reaction,3.5,1.5,
lIHZjD7Jw0U,Standard,7.5,7.5,
aK2_LUDhwks,Reaction,6.5,4.5,
oI4pY3MlAS0,Standard,7.0,7.0,
OuhpWF1W__s,Standard,2.5,1.5,
-jtbukJuHOo,Standard,8.0,8.0,
OpcuIei3v58,Standard,4.0,4.0,
IdH9t2-pnSA,Reaction,9.5,9.0,
UCbBs80Oh3k,Standard,5.0,0.0,
58X0kd-k0vw,Standard,8.0,8.5,
RXj2cCV_gZA,Standard,6.5,0.0,
qaDIAJkmN2I,Standard,3.5,8.5,
Sz06wdUsP7Y,Standard,8.0,9.0,
hMR2_pRYJhY,Standard,5.0,0.0,
g2zBqa1TDPs,Reaction,8.5,9.5,
Xh3K8kgF4Ho,Standard,6.0,7.0,
vRJIFgjOwI0,Standard,-1.0,-1.0,
nUqOz921zXk,Standard,7.5,7.5,
NgcY__hzg2g,Standard,-1.0,-1.0,
9QRNx2VZk84,Standard,5.0,0.0,
ZcQFcBIGKLA,Standard,-1.0,-1.0,
sJ8pXD_7psE,Standard,6.0,5.0,
B8OG1CNrMWk,Standard,-1.0,-1.0,
v-hmWI_BFjU,Standard,4.0,1.0,
bmlX5-TVELc,Standard,-1.0,-1.0,
75GUym5GxwE,Reaction,5.0,0.0,
paoi21mwGS8,Standard,-1.0,-1.0,
2UqYTNMP-fE,Reaction,8.0,8.5,
LBsgioB3hvc,Standard,-1.0,-1.0,
jIJdxnU1Q38,Standard,6.0,0.0,
K1JA9pZM3SE,Standard,-1.0,-1.0,
H7foeVz89xk,Standard,7.0,6.5,
GbIFtrW3t5E,Standard,7.5,0.0,
6KGwpzmceyU,Standard,7.5,7.0,
9ja_UD_ggBY,Standard,7.5,7.5,
4XxyQ18zQC8,Standard,4.5,6.0,
Z78LoRhDhW4,Standard,-1.0,-1.0,
4Si5NTJ3eAk,Standard,-1.0,-1.0,
msHDfsUXNsc,Standard,-1.0,-1.0,
gL1SvcAamfo,Standard,5.0,0.0,
snjO3gx-Ln0,Reaction,7.5,9.5,
O7bxByL79SI,Standard,9.0,9.0,
uzJEGaVyb3k,Standard,5.5,0.0,
MQGpuIAV9A0,Standard,-1.0,-1.0,
0fHSrYixm40,Standard,3.5,7.0,
DBiuAjAXDvY,Standard,9.5,9.0,
N6sNwLWpPCE,Standard,8.0,9.0,
yGa8i15foD8,Standard,-1.0,-1.0,
iP16ta7wRb8,Standard,4.5,6.5,
4paOdz4dYu4,Standard,6.0,4.5,
zExYnA1emzU,Standard,5.0,0.0,
I_qikXTGlsA,Standard,-1.0,-1.0,
Hl_d9W42Yww,Standard,7.5,7.5,
Q_DISDOMFgo,Standard,5.0,0.0,
PF8wsi4Fi4I,Standard,8.5,8.5,
ubmvNayv3AU,Standard,8.5,9.5,
Md3HZ8nVPJk,Standard,8.0,6.5,
CPRw7r94WaU,Standard,5.0,0.0,
0slEh-s2QsI,Standard,3.5,3.5,
NWDUZSXXLaw,Standard,7.5,7.5,
QelwkbqOAGQ,Standard,7.5,7.5,
emv-ek9Ecdk,Standard,-1.0,-1.0,
yjepEDaNGwY,Reaction,-1.0,-1.0,
WDAQyb9xWEg,Standard,-1.0,-1.0,
_Kj_8Uy9Phg,Reaction,7.5,9.5,
pJE4Gi9Jp7o,Standard,3.5,8.0,
R2UpX3XaDsY,Standard,7.5,8.5,
vbeyrI8sC7E,Reaction,8.5,7.5,
GbAY5kHiZMo,Standard,5.0,2.0,
6bv0KULjwtg,Reaction,7.5,8.5,
diw9qhekxi4,Reaction,2.5,6.5,
3xnQOFRWmEw,Reaction,1.5,2.5,
-MPZwoSIDqc,Reaction,5.0,6.5,
YsJrgI_j-jw,Reaction,8.0,9.0,
TSLJ0bQITpk,Standard,-1.0,-1.0,
a3s9fwtUAQQ,Reaction,2.5,6.5,
Pe2HU0k6MsA,Standard,7.5,6.5,
v6CXiaBRajk,Standard,5.0,0.0,
WS61W6Swp0k,Standard,-1.0,-1.0,
AMB3FTp0HCQ,Standard,-1.0,-1.0,
o66Td0Fmdd4,Standard,-1.0,-1.0,
lU_9mKUKGzU,Reaction,-1.0,-1.0,
qrcxNq5CcW8,Standard,3.5,7.5,
BnWJpBD6MFo,Standard,-1.0,-1.0,
7Dwxb0kMJJY,Standard,-1.0,-1.0,
ghOhfrDIqfg,Standard,5.0,1.0,
TBPYy3TrJSY,Standard,-1.0,-1.0,
fcYbPTNMJ2Y,Standard,7.5,9.0,
1gysXKvKuSQ,Standard,-1.0,-1.0,
zKIqdnsd9uI,Reaction,5.0,8.5,
h0aq901EgRA,Standard,7.5,8.5,
pvdefVo5XMI,Standard,-1.0,-1.0,
UVJV0AytGHc,Standard,5.0,0.0,
NRpcOv7iIuU,Standard,3.5,0.0,
U5-5VKZuzuQ,Reaction,8.5,9.5,
459I7bI6F-4,Reaction,2.5,7.5,
Lts_d0k9A3M,Standard,6.5,0.0,
nUkYywcZhgg,Standard,5.0,0.0,
ALXzrL3mjig,Reaction,-1.0,-1.0,
OwB6A2LtgX0,Standard,2.5,6.5,
qOXF8sNthx4,Standard,-1.0,-1.0,
C0sgzw8onE0,Standard,-1.0,-1.0,
K7_EyL8gHps,Standard,6.5,2.0,
DrnQ73Ffi18,Standard,-1.0,-1.0,
GOxPrUStBwc,Standard,1.5,7.5,
nMJewBjXRRA,Standard,5.0,0.0,
L7SUb8JjlWk,Reaction,8.5,8.0,
vxP21n-hKoc,Standard,8.5,8.0,
YJebFbYkh-o,Reaction,8.5,8.0,
JWXKleU5Dvk,Standard,3.5,0.0,
ku1NoBgDJLI,Standard,7.5,8.5,
SlIoNca-s8E,Standard,5.0,0.0,
e9crmlusb9s,Standard,5.0,0.0,
QTxgAe0rCjI,Standard,-1.0,-1.0,
lWi1kXep_Xg,Standard,-1.0,-1.0,
G0C7nOCY4Eo,Standard,-1.0,-1.0,
-d6XZaYgPl4,Standard,7.0,4.5,
qvigIev_5Jg,Standard,-1.0,-1.0,
xcPCfCHM75k,Standard,-1.0,-1.0,
nO5R6LfBThI,Standard,-1.0,-1.0,
85Rt2DBSSC0,Standard,9.5,9.0,
ifamplwaBSk,Standard,-1.0,-1.0,
L_ObT1WY7Xc,Standard,-1.0,-1.0,
6sfVuB2HIKk,Reaction,8.0,4.0,
f44emL6s1J0,Standard,2.5,0.0,
aLmXGZvLBLg,Standard,-1.0,-1.0,
xMOdrdJ9JKs,Standard,6.0,7.5,
mV4USlng0D0,Reaction,7.5,8.5,
0shgzwOxEDg,Standard,7.5,6.5,
AHan7-wjHrg,Standard,8.5,9.5,
7j_D_tm-ScA,Reaction,3.0,7.5,
BipaKrGkuWo,Standard,5.0,0.0,
O5yP2BZwpJA,Reaction,7.5,7.0,
CLZmIHiErJs,Reaction,7.5,4.5,
evlt2zv8A9Y,Standard,3.5,7.5,
R1hlKXEZWOA,Standard,9.0,7.5,
0fdTNA0bVto,Reaction,5.0,0.0,
PxEqYFK-UiA,Reaction,7.5,9.0,
0c6X4FempR0,Standard,7.5,6.5,
VwW7IABTF6I,Standard,7.0,0.0,
nlD-dIqjp5Q,Standard,4.0,1.0,
lnQjzjADn3M,Reaction,9.5,9.5,
A4QjOPqYHJE,Reaction,9.0,9.0,
E5MfWEdFr4E,Standard,5.0,0.0,
3NH343p5IHU,Standard,7.5,8.5,
CtlpdjJ8K9c,Reaction,6.5,8.5,
aNkBMXTwirk,Reaction,8.5,9.0,
PjMMSBAgr_8,Reaction,8.5,9.5,
D4RoCAihnKo,Reaction,2.5,0.0,
OLhcCNj5BcU,Standard,-1.0,-1.0,
y2MpycJB_0g,Reaction,7.5,8.5,
lr5ez68rT24,Standard,7.5,2.5,
HGdYwdfKoPw,Reaction,4.0,9.0,
vu_XnROFg78,Standard,-1.0,-1.0,
0oX_tygpX80,Standard,7.5,7.5,
Zeb8zKXGeqE,Standard,8.5,8.5,
QA1tlMIf_Pg,Standard,5.5,0.0,
y_XH6cxHkGA,Standard,6.5,0.0,
zxz2wOjGouE,Standard,5.5,6.5,
hwyozQmzYy4,Standard,5.0,0.0,
On0tzmYRDUM,Reaction,3.5,8.0,
TEsIbUfa9gQ,Standard,8.5,8.5,
hv5qhsAoR9w,Standard,-1.0,-1.0,
6pB5DSvKVUc,Reaction,8.5,9.5,
f-Dz7Cc-Glg,Standard,9.0,9.5,
g2Dv1-c2NTk,Reaction,8.5,9.0,
9FgXXcKC5uU,Standard,3.5,6.5,
3DahinzeWCw,Standard,5.0,0.0,
_lWXD8DSpa4,Reaction,5.0,0.0,
EBYPLBNjU_g,Standard,5.0,6.5,
cNRuW326A0U,Standard,5.0,0.0,
MRQ098_bnjs,Standard,5.0,0.0,
2pq_nvx6pXY,Standard,8.5,8.5,
CCM94doHftc,Standard,6.5,7.5,
MhCs5cAS9GI,Standard,5.5,7.0,
Sw5WlOAg714,Reaction,3.5,1.5,
aDM5D8ystfA,Reaction,7.5,6.5,
-9skvZk5BPU,Standard,7.5,6.0,
UFX2swbG9C8,Standard,5.0,0.0,
VMH5YYDJbfk,Standard,-1.0,-1.0,
zil36k5cPt8,Standard,5.0,0.0,
3wV1GRSgd90,Standard,5.0,0.0,
iaVxWjyZZ10,Reaction,8.0,9.0,
-Hgxr5gReXg,Standard,8.5,7.5,
wDNl_fC7mgE,Standard,7.5,9.0,
g3pnbgdFP0M,Reaction,6.5,7.5,
7lWCMJhdUFk,Standard,5.0,0.0,
kI5CSG_-kYM,Standard,-1.0,-1.0,
2o0jHLNQVu0,Standard,5.0,0.0,
Zcow1ClpW6E,Reaction,0.5,7.0,
JyDusSPiDRw,Standard,9.0,9.0,
7slmUu-Pigc,Standard,2.5,7.5,
zkhECae_syU,Standard,2.5,8.5,
lpdxPYZceHA,Standard,5.0,0.0,
l4oLUKmys78,Standard,-1.0,-1.0,
IytP9kYE6BA,Reaction,7.5,8.5,
58_TDc0ftRI,Standard,5.0,0.0,
6i8EB42jFtE,Standard,-1.0,-1.0,
1Y1rRfu-m84,Reaction,1.0,0.5,
hbQoTLsX-rQ,Reaction,8.5,8.5,
J0KQIZOAnpM,Standard,8.5,9.5,
YlTwDyeSxfs,Standard,7.5,2.5,
KIGOogSe4tg,Standard,5.0,0.0,
WGRbFTihvP8,Standard,-1.0,-1.0,
1p-5B3gRnsE,Standard,8.5,7.5,
N6-9L-rTSGs,Standard,7.5,7.0,
iPJL8zNo9-8,Standard,8.0,7.5,
98jjBTVW0UA,Reaction,2.5,7.5,
q3IeOOmPC6g,Standard,-1.0,-1.0,
87Z84BB6w4c,Standard,5.0,1.0,
DRETz8AEskg,Standard,8.0,9.0,
047woaxFw8k,Standard,5.0,0.0,
plKavA3WE60,Standard,5.0,0.0,
heCFn-ZipMI,Reaction,5.0,3.0,
PC6YnaescTc,Standard,-1.0,-1.0,
_cn7FiEcTbQ,Standard,-1.0,-1.0,
dxC4Z-BePlQ,Standard,5.0,4.0,
Iijg_RmjsZ0,Standard,8.5,9.0,
qZjJYK-Gh5E,Standard,8.5,7.5,
5X06WkcvrfQ,Standard,-1.0,-1.0,
EhvGaOBZIsw,Standard,-1.0,-1.0,
XhEyIb7hfi8,Reaction,1.5,1.0,
5rXqSGe2ZRA,Standard,5.5,0.0,
H1Pkj7aMwNs,Standard,8.5,8.5,
QWsZ5Wk61sg,Standard,5.0,0.0,
Ikec_9yPCSY,Reaction,2.5,8.5,
1NmmKAtLiGo,Standard,1.5,0.5,
zUPLTO2GLLk,Standard,6.5,7.0,
YoWjZ11ig_w,Standard,5.0,0.0,
Bmbca9GnP6Y,Standard,5.0,0.0,
lkWjB2oI-tc,Standard,5.0,6.5,
u-rFFk1hNOk,Standard,-1.0,-1.0,
Ui9kus1fQVs,Standard,7.5,7.5,
bOYuw9SxREM,Reaction,9.0,9.5,
AsNyrrMMPYk,Standard,-1.0,0.0,
my2yzDTxzio,Standard,4.5,0.0,
TJ8oRPaHtXk,Standard,-1.0,0.0,
vf8JqceJ85M,Reaction,3.5,4.0,
1ERN9GI0x1c,Standard,2.5,2.0,
Ix41r2s9j0s,Reaction,6.5,8.5,
JbsUPLHUV5k,Standard,-1.0,-1.0,
9PpiDkU_9jw,Standard,7.0,7.0,
CccjALSBV5Q,Standard,5.0,0.0,
uKoWcnuBJig,Standard,6.0,0.0,
3rINY_9NvNM,Reaction,7.5,9.5,
QBe0hsSQ3e4,Reaction,7.5,8.5,
2lJ6MfNSJBc,Standard,-1.0,-1.0,
JWGORmg-3OY,Standard,-1.0,-1.0,
9Q57Kfi-4co,Standard,-1.0,-1.0,
0YK4O_c-dxw,Standard,9.0,9.0,
IAHf-PS5RJY,Standard,8.0,8.5,
ej6MB-6Ab-k,Reaction,8.5,9.0,
gP55ZBHt3lw,Standard,5.0,6.5,
FPEyKG_5YUs,Standard,-1.0,-1.0,
EqwOEFCTMqw,Standard,-1.0,-1.0,
bzLT1TX8iyo,Standard,-1.0,-1.0,
nycbHXquVJY,Standard,7.5,8.5,
M1bzW2YmaWw,Standard,7.5,9.0,
0IZEbIa65mo,Reaction,7.5,9.5,
ym23dYEZbkA,Standard,-1.0,-1.0,
qG24mKc0RpY,Standard,-1.0,-1.0,
ugaGCRHBKIM,Reaction,8.5,8.5,
B93lUyJ0cvM,Standard,-1.0,-1.0,
MJygajAD-o0,Standard,5.0,0.0,
N5PSoTbzK5Q,Standard,5.0,0.0,
-AlgqvOaadA,Standard,3.5,0.0,
H2nZLXRWwqM,Standard,5.0,0.0,
zzblrhR8zxQ,Standard,6.0,7.5,
B3qn-DCMv6A,Standard,-1.0,-1.0,
lIH8bQnKHG8,Standard,-1.0,-1.0,
CFycT29j0Uo,Standard,5.5,3.5,
oZ6iMANQxXQ,Standard,-1.0,-1.0,
-HaliMVZqWk,Reaction,5.0,0.0,
-CRM38IYUk0,Standard,-1.0,-1.0,
OqUru31EyPc,Standard,8.5,9.0,
6ExDMqHOdms,Standard,-1.0,-1.0,
--vao_GNmRw,Reaction,4.0,7.5,
9uR6BX-05pE,Standard,5.0,3.0,
Pkf9kcTMRs0,Standard,2.5,0.0,
vWkU5_ddBLM,Reaction,-1.0,0.0,
ExHvK7Wuk7E,Standard,7.5,8.5,
cH5FoVYiCZA,Standard,-1.0,-1.0,
SBo-kxVZryo,Standard,8.5,8.5,
60hH-fNnqnA,Standard,4.0,3.5,
kcfI7guFxE8,Reaction,8.5,8.5,
IZK9A2EsrtA,Standard,5.5,0.0,
z_agqAJJPHw,Standard,8.5,6.5,
232fFoAUdrc,Standard,5.0,0.0,
FM5CAvtt8FY,Standard,-1.0,-1.0,
OHpdSqtBS04,Reaction,4.0,8.5,
579zl2h-Zgw,Standard,7.0,1.0,
PhCobMjeu18,Standard,6.5,7.0,
-umWNCbCEhk,Reaction,2.5,1.5,
g-GeIB5wx40,Standard,8.5,9.5,
rBP6-zKFJ-w,Reaction,7.5,8.5,
MVwy7RZaKPQ,Standard,2.5,3.5,
soSE6jh39B8,Standard,8.5,9.5,
oGfeMxRrWo4,Standard,3.5,0.0,
5li3wiSqMS4,Standard,4.5,0.0,
iUQjJtDzJ50,Standard,3.5,0.0,
eI2qP6-Wr40,Standard,-1.0,-1.0,
R3Dz1_C1rGI,Standard,5.0,0.0,
zsAXJxf7Dgg,Standard,5.0,0.0,
M2dnkmAhUAk,Standard,2.5,7.5,
BOB6JkJfG_4,Standard,5.0,0.0,
QSPveOximEY,Standard,-1.0,-1.0,
xYYmN0pBonE,Standard,7.5,8.5,
fDghcxXJQdE,Reaction,7.5,8.0,
nNxl8OsU7c8,Standard,2.5,0.0,
3KI1TL39nPo,Standard,5.0,0.0,
zylDu20CgX8,Standard,5.0,0.0,
ocPulROAdMI,Reaction,8.5,9.5,
IrRXA3TvZAE,Reaction,7.5,8.5,
bbTaDNsj__M,Standard,8.0,9.0,
COpjUhYlmqk,Standard,8.5,9.0,
ZECF7pEJOlI,Standard,5.0,6.5,
-4ib3E9vojw,Standard,7.5,9.0,
VtRZtrzB1cA,Standard,8.5,9.5,
OAWS_aoKN64,Standard,5.5,1.0,
GP82dZKy_9U,Standard,5.0,7.5,
FOIR0s0ozrc,Standard,-1.0,0.0,
nILCnlXE1h4,Standard,2.5,6.5,
LyM8TqzT6nI,Standard,-1.0,-1.0,
dJCVuv4PByk,Standard,6.5,0.0,
gk5RAvwnJ14,Reaction,3.5,0.0,
7yb2PQdv5sI,Standard,-1.0,-1.0,
myung6eL9xk,Standard,5.0,0.0,
hEHrtlPuC4A,Standard,8.0,9.0,
A1KFk6wFPAE,Reaction,7.0,7.5,
jKCrp_UJgrk,Standard,-1.0,-1.0,
hjW85zqKg74,Standard,5.0,7.5,
Jb0X1pon_1Q,Standard,5.0,0.0,
MLAMH05bI1I,Standard,7.5,9.0,
nHfrt0TXr0o,Standard,5.0,0.0,
zKirMoNXLKI,Standard,5.0,0.0,
ngXGO6PKGcs,Standard,-1.0,-1.0,
2sm0UkbvvpY,Reaction,5.0,0.0,
ckeqkl8gAJE,Standard,7.5,6.5,
_tmRjhe_8oM,Standard,5.0,0.0,
05nG4_mLL2Y,Standard,-1.0,-1.0,
__mTR6R7DJs,Reaction,7.5,9.0,
XVCkABGeiMk,Standard,9.5,9.5,
1GyDdauL5TQ,Standard,7.5,7.5,
UxDg_hrS_hw,Standard,0.5,8.5,
2k9KCdg1TR4,Standard,-1.0,-1.0,
ZnNH5NszxII,Standard,8.5,7.0,
J9r_CoEYshI,Reaction,2.5,7.5,
sKQerjkJqsw,Standard,6.8,7.5,
j3AX2dbKaXM,Standard,5.0,0.0,
VK8d76b6lv8,Reaction,7.5,8.5,
3lmhSMagB0c,Standard,9.0,9.5,
IH0QGqULAyw,Reaction,-1.0,7.5,
c3iDL-xC6Co,Standard,9.0,9.5,
tit6xPYe69Q,Reaction,7.5,9.0,
22r3uUdhde8,Standard,-1.0,-1.0,
WCYfeEBYKSM,Standard,6.0,1.0,
AjpW4UaXrLw,Standard,-1.0,-1.0,
Sl4mQv2Bo-Y,Standard,-1.0,-1.0,
oELRMuC0zrs,Standard,-1.0,-1.0,
ZBk0ch0kWz8,Standard,6.0,7.0,
1jxhLW--abY,Reaction,7.0,7.0,
7rZDbmggszw,Standard,-1.0,-1.0,
Wk5kfBYiYZY,Reaction,7.5,9.0,
NfL52SutGPo,Reaction,1.0,8.0,
eRp-yXUzvtY,Standard,-1.0,-1.0,
BsnbI3QSI0I,Reaction,7.5,9.0,
xBJN2CSPo3k,Reaction,-1.0,-1.0,
3s4bnQYG2UY,Reaction,-1.0,-1.0,
CGoRX-RFbkc,Standard,-1.0,-1.0,
NJKthH9oU6k,Reaction,7.5,7.5,
capq0GG-bmU,Standard,8.5,8.0,
33ivRLE3jGY,Reaction,0.5,9.5,
DnrO533jKTc,Standard,5.0,7.5,
3itZjEcp96k,Standard,7.5,1.0,
fF0hFeVwCB8,Standard,8.0,9.5,
EtGzGGneqC0,Standard,-1.0,-1.0,
lHAGf-FHkDw,Standard,5.0,0.0,
1W1hTzKJbnc,Standard,-1.0,-1.0,
hgTBCp10Ouc,Standard,-1.0,-1.0,
LmSwGmjxqjU,Standard,8.5,8.5,
R3fMZdwFPBk,Standard,-1.0,-1.0,
PNa5o_sfFjQ,Standard,3.8,0.0,
nfUcyqATNN8,Reaction,8.5,9.5,
LQL9aoy636I,Standard,-1.0,-1.0,
WWDHyTTQ7Ns,Standard,5.0,0.0,
kFNCDMUUSJg,Reaction,7.5,9.0,
ldD87FUlZIs,Standard,8.5,9.0,
hUi-FfyWoIY,Standard,5.0,0.0,
acR9P17BBeQ,Standard,-1.0,0.0,
XWHlsm20ELA,Standard,4.7,7.0,
E5Yz2dol8Jc,Reaction,7.5,9.0,
TEPyYMKTbeo,Standard,8.5,9.0,
xswNOsRNijA,Standard,4.5,6.5,
bcOS4s3gT0g,Reaction,7.0,6.5,
jxA5IJFdHAk,Reaction,7.5,8.5,
GsjTcmuZE-s,Reaction,8.0,8.5,
TZrIKF-P5bQ,Standard,9.5,9.5,
4sBmDC72OKk,Standard,7.5,8.5,
kzpmLX4DV1w,Standard,7.5,6.0,
nlqT8ty-T0E,Standard,7.5,7.5,
t-sNQ4y7ttY,Standard,7.0,9.0,
HHu_CTQR9-E,Standard,5.0,0.0,
AsdyBslQl2w,Standard,5.0,0.0,
xiKdlhg9q_M,Standard,7.5,8.5,
49K-vrTWciY,Reaction,2.5,7.0,
WIPelyrkFNg,Reaction,2.5,6.5,
pcnnJ5GMT8U,Standard,9.0,9.0,
lTBKEk2acQo,Standard,8.5,8.5,
7klbnqZsC0c,Reaction,7.5,8.5,
dn6mbfRGIPs,Standard,-1.0,-1.0,
kREXZkC2I54,Standard,7.5,8.5,
7AeQrqKLXn4,Standard,9.0,9.0,
6X2gRMxkwI0,Standard,-1.0,-1.0,
HQCpqEpauX8,Standard,2.5,0.0,
oIdegqwQZkE,Standard,9.0,9.5,
cDzwJo-giKg,Standard,6.0,0.0,
EteXpuDG_NI,Reaction,6.5,6.0,
IkoK0L_hnMg,Standard,5.0,0.0,
zNy1lJ5t3Nc,Standard,9.5,9.5,
50r9Z7chrtY,Standard,5.0,8.5,
PGL2fMrUb3Y,Reaction,9.0,8.5,
9nGBNJR8gYs,Standard,5.0,0.0,
MxVLC7s-ZiY,Standard,8.5,8.5,
1KnpUODKfcU,Reaction,7.5,8.5,
a-9yDH-sSqs,Standard,5.0,0.0,
EwPs6XE3F4I,Standard,7.5,7.5,
YNbF2F4uLRU,Standard,9.5,8.5,
tWsZ2uDEvio,Standard,3.5,4.0,
fNExCEb6jsw,Reaction,7.5,9.0,
nGtbx_EPHMQ,Standard,8.0,8.5,
n8HcLlo3uWY,Standard,0.5,7.0,
sqdssF2pjLA,Reaction,3.5,4.5,
_MmiyO0FEGM,Reaction,8.0,9.0,
-gW95g2QD7w,Standard,8.5,9.0,
oobt-0GA94A,Standard,2.5,6.5,
9_ErFc2U9Dg,Reaction,7.5,8.5,
9ophWle6Zgg,Reaction,-1.0,-1.0,
044nZwPJtQU,Standard,5.0,0.0,
qv924m8UrwA,Reaction,7.5,8.5,
BSfcjlthoD0,Standard,8.8,9.2,
3vUx2m1G3Vc,Standard,-1.0,-1.0,
r6Nn3CqTBwY,Standard,5.0,0.0,
wjLCs-nElbI,Standard,-1.0,-1.0,
U6ANILMihGA,Standard,7.5,0.0,
7Fj2uzHWq3M,Standard,2.5,8.5,
DkoWbUkVSAs,Standard,-1.0,-1.0,
v-3g67hdAgA,Reaction,5.0,0.0,
NXNhqcGt7Xo,Standard,3.5,0.0,
sMWK0RAIM1g,Reaction,2.0,7.0,
Hf1sRRV9Qmo,Standard,8.0,9.0,
tnkd4wHalnU,Standard,7.0,0.0,
FZRHhHsjX9E,Standard,5.0,0.0,
Gf7aOhr-T2I,Reaction,2.5,6.5,
Wd0Dr_cgoT8,Standard,2.5,2.0,
vv6aaErFyOk,Standard,-1.0,-1.0,
_i77hur49gg,Reaction,5.2,2.5,
oEzvVb6nBjI,Standard,-1.0,-1.0,
cYLbnPnH6b8,Standard,8.5,9.5,
rptf48GRRsU,Reaction,4.0,6.5,
aDBanrHWUio,Standard,8.5,9.0,
RbwbypT_kXs,Standard,9.5,9.5,
J_HWDfXAc80,Standard,5.0,0.0,
LEgL0pDFVLs,Standard,6.5,9.5,
zYZqcRJlNLc,Standard,3.5,0.0,
RNxh0AcTDI0,Reaction,7.5,6.5,
aht1cTBJJBU,Standard,7.5,4.5,
ub1z2ZFJIbA,Standard,-1.0,-1.0,
esDKcm7yMAQ,Standard,8.0,9.0,
58uieLiJBns,Standard,5.0,3.5,
CzKjp4w2vw0,Reaction,7.5,8.5,
ogD-i8CITPQ,Reaction,6.0,8.5,
DVmPA1qhdJs,Standard,8.5,9.5,
Ch33QxdErOU,Standard,5.0,0.0,
IXtfGyR4b4o,Standard,9.0,9.0,
qGOpnt-JJrs,Reaction,7.5,8.5,
nmSuuqB7_QQ,Standard,2.5,0.5,
Mav0iUEzsG4,Standard,-1.0,-1.0,
MHTyDPJrjrY,Standard,5.0,0.0,
TPzIGaEmxpA,Standard,5.0,0.0,
LbGKXdOSNDQ,Standard,4.0,7.5,
9hrvbOKAtow,Standard,7.5,9.5,
X8Yy00pE0RY,Standard,-1.0,-1.0,
VRZ0BRp9MLo,Standard,9.5,9.5,
d8RZPqlDG8U,Standard,1.5,8.5,
0T1veHkYfVo,Reaction,7.5,6.5,
1k_BO1NBPxQ,Standard,-1.0,-1.0,
H6sq-9Jii9M,Standard,5.0,0.0,
MaCr8qCFUoY,Standard,8.5,9.0,
lgTQ2pSQ4SQ,Standard,9.0,9.5,
-H7LVxEdmEs,Standard,5.0,0.0,
yaICAidUQOo,Standard,-1.0,-1.0,
jT74LGsU_LU,Standard,5.0,5.0,
ODwghjXB-eQ,Standard,-1.0,-1.0,
byfHBoNSpZI,Standard,-1.0,-1.0,
gGPM31WxPlc,Standard,-1.0,-1.0,
VAEeBOIYqKA,Standard,7.5,0.0,
pX3Ii9ywOFg,Standard,-1.0,-1.0,
p5T0T_UNLuI,Standard,5.0,0.0,
I7tEnTBUtfs,Standard,6.0,3.5,
lVZ9qvdx2XM,Standard,5.0,0.0,
tReY9rsaGSE,Standard,6.5,0.0,
fJmnO8mkHxs,Standard,5.0,0.0,
HJIJt1dLPxM,Standard,7.0,8.5,
